Location,Date,Year,County,WaterTempF,
LarrabeeSheppard,5/24/18,2018,NorthButte,62.748,
LarrabeeSheppard,5/24/18,2018,NorthButte,66.429,
LarrabeeSheppard,5/24/18,2018,NorthButte,71.404,
LarrabeeSheppard,5/24/18,2018,NorthButte,76.332,
LarrabeeSheppard,5/24/18,2018,NorthButte,80.978,
LarrabeeSheppard,5/24/18,2018,NorthButte,85.442,
LarrabeeSheppard,5/24/18,2018,NorthButte,88.534,
LarrabeeSheppard,5/24/18,2018,NorthButte,90.844,
LarrabeeSheppard,5/24/18,2018,NorthButte,89.638,
LarrabeeSheppard,5/24/18,2018,NorthButte,87.436,
LarrabeeSheppard,5/24/18,2018,NorthButte,82.175,
LarrabeeSheppard,5/24/18,2018,NorthButte,77.292,
LarrabeeSheppard,5/24/18,2018,NorthButte,73.126,
LarrabeeSheppard,5/24/18,2018,NorthButte,70.072,
LarrabeeSheppard,5/24/18,2018,NorthButte,67.199,
LarrabeeSheppard,5/24/18,2018,NorthButte,64.632,
LarrabeeSheppard,5/25/18,2018,NorthButte,62.748,
LarrabeeSheppard,5/25/18,2018,NorthButte,61.205,
LarrabeeSheppard,5/25/18,2018,NorthButte,59.916,
LarrabeeSheppard,5/25/18,2018,NorthButte,59.229,
LarrabeeSheppard,5/25/18,2018,NorthButte,58.626,
LarrabeeSheppard,5/25/18,2018,NorthButte,58.109,
LarrabeeSheppard,5/25/18,2018,NorthButte,57.807,
LarrabeeSheppard,5/25/18,2018,NorthButte,57.722,
LarrabeeSheppard,5/25/18,2018,NorthButte,58.023,
LarrabeeSheppard,5/25/18,2018,NorthButte,58.282,
LarrabeeSheppard,5/25/18,2018,NorthButte,58.541,
LarrabeeSheppard,5/25/18,2018,NorthButte,59.529,
LarrabeeSheppard,5/25/18,2018,NorthButte,60.904,
LarrabeeSheppard,5/25/18,2018,NorthButte,63.732,
LarrabeeSheppard,5/25/18,2018,NorthButte,66.214,
LarrabeeSheppard,5/25/18,2018,NorthButte,67.329,
LarrabeeSheppard,5/25/18,2018,NorthButte,67.372,
LarrabeeSheppard,5/25/18,2018,NorthButte,66.558,
LarrabeeSheppard,5/25/18,2018,NorthButte,65.658,
LarrabeeSheppard,5/25/18,2018,NorthButte,64.76,
LarrabeeSheppard,5/25/18,2018,NorthButte,63.775,
LarrabeeSheppard,5/25/18,2018,NorthButte,63.048,
LarrabeeSheppard,5/25/18,2018,NorthButte,62.49,
LarrabeeSheppard,5/25/18,2018,NorthButte,62.105,
LarrabeeSheppard,5/26/18,2018,NorthButte,61.547,
LarrabeeSheppard,5/26/18,2018,NorthButte,61.162,
LarrabeeSheppard,5/26/18,2018,NorthButte,60.818,
LarrabeeSheppard,5/26/18,2018,NorthButte,60.517,
LarrabeeSheppard,5/26/18,2018,NorthButte,60.26,
LarrabeeSheppard,5/26/18,2018,NorthButte,59.916,
LarrabeeSheppard,5/26/18,2018,NorthButte,59.788,
LarrabeeSheppard,5/26/18,2018,NorthButte,60.003,
LarrabeeSheppard,5/26/18,2018,NorthButte,60.948,
LarrabeeSheppard,5/26/18,2018,NorthButte,63.903,
LarrabeeSheppard,5/26/18,2018,NorthButte,67.456,
LarrabeeSheppard,5/26/18,2018,NorthButte,71.92,
LarrabeeSheppard,5/26/18,2018,NorthButte,76.158,
LarrabeeSheppard,5/26/18,2018,NorthButte,81.952,
LarrabeeSheppard,5/26/18,2018,NorthButte,85.939,
LarrabeeSheppard,5/26/18,2018,NorthButte,88.351,
LarrabeeSheppard,5/26/18,2018,NorthButte,87.528,
LarrabeeSheppard,5/26/18,2018,NorthButte,87.436,
LarrabeeSheppard,5/26/18,2018,NorthButte,85.712,
LarrabeeSheppard,5/26/18,2018,NorthButte,82.931,
LarrabeeSheppard,5/26/18,2018,NorthButte,79.92,
LarrabeeSheppard,5/26/18,2018,NorthButte,77.292,
LarrabeeSheppard,5/26/18,2018,NorthButte,75.117,
LarrabeeSheppard,5/26/18,2018,NorthButte,73.299,
LarrabeeSheppard,5/27/18,2018,NorthButte,71.404,
LarrabeeSheppard,5/27/18,2018,NorthButte,70.115,
LarrabeeSheppard,5/27/18,2018,NorthButte,68.614,
LarrabeeSheppard,5/27/18,2018,NorthButte,67.5,
LarrabeeSheppard,5/27/18,2018,NorthButte,65.829,
LarrabeeSheppard,5/27/18,2018,NorthButte,64.76,
LarrabeeSheppard,5/27/18,2018,NorthButte,64.117,
LarrabeeSheppard,5/27/18,2018,NorthButte,64.503,
LarrabeeSheppard,5/27/18,2018,NorthButte,66.087,
LarrabeeSheppard,5/27/18,2018,NorthButte,68.956,
LarrabeeSheppard,5/27/18,2018,NorthButte,72.869,
LarrabeeSheppard,5/27/18,2018,NorthButte,77.247,
LarrabeeSheppard,5/27/18,2018,NorthButte,80.802,
LarrabeeSheppard,5/27/18,2018,NorthButte,84.094,
LarrabeeSheppard,5/27/18,2018,NorthButte,86.664,
LarrabeeSheppard,5/27/18,2018,NorthButte,87.62,
LarrabeeSheppard,5/27/18,2018,NorthButte,87.028,
LarrabeeSheppard,5/27/18,2018,NorthButte,85.532,
LarrabeeSheppard,5/27/18,2018,NorthButte,83.556,
LarrabeeSheppard,5/27/18,2018,NorthButte,81.554,
LarrabeeSheppard,5/27/18,2018,NorthButte,79.743,
LarrabeeSheppard,5/27/18,2018,NorthButte,78.251,
LarrabeeSheppard,5/27/18,2018,NorthButte,76.942,
LarrabeeSheppard,5/27/18,2018,NorthButte,75.681,
LarrabeeSheppard,5/28/18,2018,NorthButte,74.034,
LarrabeeSheppard,5/28/18,2018,NorthButte,72.783,
LarrabeeSheppard,5/28/18,2018,NorthButte,71.577,
LarrabeeSheppard,5/28/18,2018,NorthButte,70.329,
LarrabeeSheppard,5/28/18,2018,NorthButte,69.042,
LarrabeeSheppard,5/28/18,2018,NorthButte,67.757,
LarrabeeSheppard,5/28/18,2018,NorthButte,67.158,
LarrabeeSheppard,5/28/18,2018,NorthButte,67.798,
LarrabeeSheppard,5/28/18,2018,NorthButte,69.858,
LarrabeeSheppard,5/28/18,2018,NorthButte,73.342,
LarrabeeSheppard,5/28/18,2018,NorthButte,77.378,
LarrabeeSheppard,5/28/18,2018,NorthButte,81.864,
LarrabeeSheppard,5/28/18,2018,NorthButte,86.346,
LarrabeeSheppard,5/28/18,2018,NorthButte,89.454,
LarrabeeSheppard,5/28/18,2018,NorthButte,91.449,
LarrabeeSheppard,5/28/18,2018,NorthButte,92.151,
LarrabeeSheppard,5/28/18,2018,NorthButte,91.683,
LarrabeeSheppard,5/28/18,2018,NorthButte,89.731,
LarrabeeSheppard,5/28/18,2018,NorthButte,87.346,
LarrabeeSheppard,5/28/18,2018,NorthButte,85.127,
LarrabeeSheppard,5/28/18,2018,NorthButte,82.976,
LarrabeeSheppard,5/28/18,2018,NorthButte,81.023,
LarrabeeSheppard,5/28/18,2018,NorthButte,79.216,
LarrabeeSheppard,5/28/18,2018,NorthButte,77.464,
LarrabeeSheppard,5/29/18,2018,NorthButte,75.42,
LarrabeeSheppard,5/29/18,2018,NorthButte,73.947,
LarrabeeSheppard,5/29/18,2018,NorthButte,72.523,
LarrabeeSheppard,5/29/18,2018,NorthButte,71.06,
LarrabeeSheppard,5/29/18,2018,NorthButte,69.942,
LarrabeeSheppard,5/29/18,2018,NorthButte,69.042,
LarrabeeSheppard,5/29/18,2018,NorthButte,68.571,
LarrabeeSheppard,5/29/18,2018,NorthButte,69.471,
LarrabeeSheppard,5/29/18,2018,NorthButte,72.264,
LarrabeeSheppard,5/29/18,2018,NorthButte,76.811,
LarrabeeSheppard,5/29/18,2018,NorthButte,82.396,
LarrabeeSheppard,5/29/18,2018,NorthButte,87.528,
LarrabeeSheppard,5/29/18,2018,NorthButte,92.104,
LarrabeeSheppard,5/29/18,2018,NorthButte,96.24,
LarrabeeSheppard,5/29/18,2018,NorthButte,98.823,
LarrabeeSheppard,5/29/18,2018,NorthButte,97.648,
LarrabeeSheppard,5/29/18,2018,NorthButte,95.472,
LarrabeeSheppard,5/29/18,2018,NorthButte,92.763,
LarrabeeSheppard,5/29/18,2018,NorthButte,89.362,
LarrabeeSheppard,5/29/18,2018,NorthButte,86.211,
LarrabeeSheppard,5/29/18,2018,NorthButte,83.021,
LarrabeeSheppard,5/29/18,2018,NorthButte,80.139,
LarrabeeSheppard,5/29/18,2018,NorthButte,77.99,
LarrabeeSheppard,5/29/18,2018,NorthButte,76.246,
LarrabeeSheppard,5/30/18,2018,NorthButte,74.25,
LarrabeeSheppard,5/30/18,2018,NorthButte,72.05,
LarrabeeSheppard,5/30/18,2018,NorthButte,70.803,
LarrabeeSheppard,5/30/18,2018,NorthButte,69.343,
LarrabeeSheppard,5/30/18,2018,NorthButte,67.798,
LarrabeeSheppard,5/30/18,2018,NorthButte,65.788,
LarrabeeSheppard,5/30/18,2018,NorthButte,64.332,
LarrabeeSheppard,5/30/18,2018,NorthButte,64.418,
LarrabeeSheppard,5/30/18,2018,NorthButte,66.857,
LarrabeeSheppard,5/30/18,2018,NorthButte,69.901,
LarrabeeSheppard,5/30/18,2018,NorthButte,73.126,
LarrabeeSheppard,5/30/18,2018,NorthButte,77.029,
LarrabeeSheppard,5/30/18,2018,NorthButte,81.73,
LarrabeeSheppard,5/30/18,2018,NorthButte,84.094,
LarrabeeSheppard,5/30/18,2018,NorthButte,85.577,
LarrabeeSheppard,5/30/18,2018,NorthButte,84.677,
LarrabeeSheppard,5/30/18,2018,NorthButte,82.441,
LarrabeeSheppard,5/30/18,2018,NorthButte,79.48,
LarrabeeSheppard,5/30/18,2018,NorthButte,75.16,
LarrabeeSheppard,5/30/18,2018,NorthButte,69.858,
LarrabeeSheppard,5/30/18,2018,NorthButte,65.745,
LarrabeeSheppard,5/30/18,2018,NorthButte,63.09,
LarrabeeSheppard,5/30/18,2018,NorthButte,60.948,
LarrabeeSheppard,5/30/18,2018,NorthButte,58.971,
LarrabeeSheppard,5/31/18,2018,NorthButte,57.722,
LarrabeeSheppard,5/31/18,2018,NorthButte,56.858,
LarrabeeSheppard,5/31/18,2018,NorthButte,56.208,
LarrabeeSheppard,5/31/18,2018,NorthButte,55.558,
LarrabeeSheppard,5/31/18,2018,NorthButte,55.256,
LarrabeeSheppard,5/31/18,2018,NorthButte,55.213,
LarrabeeSheppard,5/31/18,2018,NorthButte,55.125,
LarrabeeSheppard,5/31/18,2018,NorthButte,55.429,
LarrabeeSheppard,5/31/18,2018,NorthButte,56.901,
LarrabeeSheppard,5/31/18,2018,NorthButte,59.099,
LarrabeeSheppard,5/31/18,2018,NorthButte,61.72,
LarrabeeSheppard,5/31/18,2018,NorthButte,65.403,
LarrabeeSheppard,5/31/18,2018,NorthButte,72.221,
LarrabeeSheppard,5/31/18,2018,NorthButte,78.953,
LarrabeeSheppard,5/31/18,2018,NorthButte,83.824,
LarrabeeSheppard,5/31/18,2018,NorthButte,86.981,
LarrabeeSheppard,5/31/18,2018,NorthButte,88.351,
LarrabeeSheppard,5/31/18,2018,NorthButte,87.391,
LarrabeeSheppard,5/31/18,2018,NorthButte,85.442,
LarrabeeSheppard,5/31/18,2018,NorthButte,82.353,
LarrabeeSheppard,5/31/18,2018,NorthButte,78.865,
LarrabeeSheppard,5/31/18,2018,NorthButte,76.071,
LarrabeeSheppard,5/31/18,2018,NorthButte,74.034,
LarrabeeSheppard,5/31/18,2018,NorthButte,71.92,
LarrabeeSheppard,6/1/18,2018,NorthButte,70.286,
LarrabeeSheppard,6/1/18,2018,NorthButte,68.227,
LarrabeeSheppard,6/1/18,2018,NorthButte,66.472,
LarrabeeSheppard,6/1/18,2018,NorthButte,65.145,
LarrabeeSheppard,6/1/18,2018,NorthButte,64.288,
LarrabeeSheppard,6/1/18,2018,NorthButte,63.347,
LarrabeeSheppard,6/1/18,2018,NorthButte,62.834,
LarrabeeSheppard,6/1/18,2018,NorthButte,63.304,
LarrabeeSheppard,6/1/18,2018,NorthButte,65.872,
LarrabeeSheppard,6/1/18,2018,NorthButte,69.942,
LarrabeeSheppard,6/1/18,2018,NorthButte,74.554,
LarrabeeSheppard,6/1/18,2018,NorthButte,78.91,
LarrabeeSheppard,6/1/18,2018,NorthButte,83.109,
LarrabeeSheppard,6/1/18,2018,NorthButte,86.844,
LarrabeeSheppard,6/1/18,2018,NorthButte,89.269,
LarrabeeSheppard,6/1/18,2018,NorthButte,91.123,
LarrabeeSheppard,6/1/18,2018,NorthButte,91.495,
LarrabeeSheppard,6/1/18,2018,NorthButte,90.1,
LarrabeeSheppard,6/1/18,2018,NorthButte,87.665,
LarrabeeSheppard,6/1/18,2018,NorthButte,84.182,
LarrabeeSheppard,6/1/18,2018,NorthButte,81.111,
LarrabeeSheppard,6/1/18,2018,NorthButte,78.645,
LarrabeeSheppard,6/1/18,2018,NorthButte,76.332,
LarrabeeSheppard,6/1/18,2018,NorthButte,74.467,
LarrabeeSheppard,6/2/18,2018,NorthButte,72.826,
LarrabeeSheppard,6/2/18,2018,NorthButte,71.146,
LarrabeeSheppard,6/2/18,2018,NorthButte,69.685,
LarrabeeSheppard,6/2/18,2018,NorthButte,68.443,
LarrabeeSheppard,6/2/18,2018,NorthButte,67.413,
LarrabeeSheppard,6/2/18,2018,NorthButte,66.429,
LarrabeeSheppard,6/2/18,2018,NorthButte,66,
LarrabeeSheppard,6/2/18,2018,NorthButte,66.943,
LarrabeeSheppard,6/2/18,2018,NorthButte,69.6,
LarrabeeSheppard,6/2/18,2018,NorthButte,74.25,
LarrabeeSheppard,6/2/18,2018,NorthButte,79.963,
LarrabeeSheppard,6/2/18,2018,NorthButte,85.984,
LarrabeeSheppard,6/2/18,2018,NorthButte,91.495,
LarrabeeSheppard,6/2/18,2018,NorthButte,96.337,
LarrabeeSheppard,6/2/18,2018,NorthButte,99.167,
LarrabeeSheppard,6/2/18,2018,NorthButte,100.557,
LarrabeeSheppard,6/2/18,2018,NorthButte,100.657,
LarrabeeSheppard,6/2/18,2018,NorthButte,98.872,
LarrabeeSheppard,6/2/18,2018,NorthButte,94.991,
LarrabeeSheppard,6/2/18,2018,NorthButte,91.216,
LarrabeeSheppard,6/2/18,2018,NorthButte,87.483,
LarrabeeSheppard,6/2/18,2018,NorthButte,84.9,
LarrabeeSheppard,6/2/18,2018,NorthButte,82.931,
LarrabeeSheppard,6/2/18,2018,NorthButte,80.978,
LarrabeeSheppard,6/3/18,2018,NorthButte,79.128,
LarrabeeSheppard,6/3/18,2018,NorthButte,77.335,
LarrabeeSheppard,6/3/18,2018,NorthButte,76.028,
LarrabeeSheppard,6/3/18,2018,NorthButte,74.683,
LarrabeeSheppard,6/3/18,2018,NorthButte,73.472,
LarrabeeSheppard,6/3/18,2018,NorthButte,72.567,
LarrabeeSheppard,6/3/18,2018,NorthButte,72.136,
LarrabeeSheppard,6/3/18,2018,NorthButte,73.04,
LarrabeeSheppard,6/3/18,2018,NorthButte,75.81,
LarrabeeSheppard,6/3/18,2018,NorthButte,80.272,
LarrabeeSheppard,6/3/18,2018,NorthButte,85.802,
LarrabeeSheppard,6/3/18,2018,NorthButte,90.891,
LarrabeeSheppard,6/3/18,2018,NorthButte,95.567,
LarrabeeSheppard,6/3/18,2018,NorthButte,99.365,
LarrabeeSheppard,6/3/18,2018,NorthButte,100.908,
LarrabeeSheppard,6/3/18,2018,NorthButte,100.207,
LarrabeeSheppard,6/3/18,2018,NorthButte,98.627,
LarrabeeSheppard,6/3/18,2018,NorthButte,95.952,
LarrabeeSheppard,6/3/18,2018,NorthButte,92.763,
LarrabeeSheppard,6/3/18,2018,NorthButte,89.454,
LarrabeeSheppard,6/3/18,2018,NorthButte,86.029,
LarrabeeSheppard,6/3/18,2018,NorthButte,83.021,
LarrabeeSheppard,6/3/18,2018,NorthButte,80.713,
LarrabeeSheppard,6/3/18,2018,NorthButte,79.041,
LarrabeeSheppard,6/4/18,2018,NorthButte,77.639,
LarrabeeSheppard,6/4/18,2018,NorthButte,76.158,
LarrabeeSheppard,6/4/18,2018,NorthButte,74.511,
LarrabeeSheppard,6/4/18,2018,NorthButte,73.17,
LarrabeeSheppard,6/4/18,2018,NorthButte,72.093,
LarrabeeSheppard,6/4/18,2018,NorthButte,70.93,
LarrabeeSheppard,6/4/18,2018,NorthButte,70.502,
LarrabeeSheppard,6/4/18,2018,NorthButte,71.661,
LarrabeeSheppard,6/4/18,2018,NorthButte,74.295,
LarrabeeSheppard,6/4/18,2018,NorthButte,78.777,
LarrabeeSheppard,6/4/18,2018,NorthButte,84.452,
LarrabeeSheppard,6/4/18,2018,NorthButte,89.269,
LarrabeeSheppard,6/4/18,2018,NorthButte,94.276,
LarrabeeSheppard,6/4/18,2018,NorthButte,98.528,
LarrabeeSheppard,6/4/18,2018,NorthButte,100.159,
LarrabeeSheppard,6/4/18,2018,NorthButte,99.811,
LarrabeeSheppard,6/4/18,2018,NorthButte,97.452,
LarrabeeSheppard,6/4/18,2018,NorthButte,93.186,
LarrabeeSheppard,6/4/18,2018,NorthButte,90.009,
LarrabeeSheppard,6/4/18,2018,NorthButte,86.301,
LarrabeeSheppard,6/4/18,2018,NorthButte,81.952,
LarrabeeSheppard,6/4/18,2018,NorthButte,78.076,
LarrabeeSheppard,6/4/18,2018,NorthButte,75.376,
LarrabeeSheppard,6/4/18,2018,NorthButte,73.126,
LarrabeeSheppard,6/5/18,2018,NorthButte,70.63,
LarrabeeSheppard,6/5/18,2018,NorthButte,68.657,
LarrabeeSheppard,6/5/18,2018,NorthButte,67.199,
LarrabeeSheppard,6/5/18,2018,NorthButte,66.214,
LarrabeeSheppard,6/5/18,2018,NorthButte,65.316,
LarrabeeSheppard,6/5/18,2018,NorthButte,64.632,
LarrabeeSheppard,6/5/18,2018,NorthButte,64.204,
LarrabeeSheppard,6/5/18,2018,NorthButte,64.974,
LarrabeeSheppard,6/5/18,2018,NorthButte,66.9,
LarrabeeSheppard,6/5/18,2018,NorthButte,69.771,
LarrabeeSheppard,6/5/18,2018,NorthButte,75.942,
LarrabeeSheppard,6/5/18,2018,NorthButte,81.997,
LarrabeeSheppard,6/5/18,2018,NorthButte,87.847,
LarrabeeSheppard,6/5/18,2018,NorthButte,92.62,
LarrabeeSheppard,6/5/18,2018,NorthButte,95.662,
LarrabeeSheppard,6/5/18,2018,NorthButte,97.063,
LarrabeeSheppard,6/5/18,2018,NorthButte,96.966,
LarrabeeSheppard,6/5/18,2018,NorthButte,95.23,
LarrabeeSheppard,6/5/18,2018,NorthButte,92.903,
LarrabeeSheppard,6/5/18,2018,NorthButte,89.546,
LarrabeeSheppard,6/5/18,2018,NorthButte,86.074,
LarrabeeSheppard,6/5/18,2018,NorthButte,83.377,
LarrabeeSheppard,6/5/18,2018,NorthButte,81.421,
LarrabeeSheppard,6/5/18,2018,NorthButte,78.777,
LarrabeeSheppard,6/6/18,2018,NorthButte,75.898,
LarrabeeSheppard,6/6/18,2018,NorthButte,73.558,
LarrabeeSheppard,6/6/18,2018,NorthButte,71.748,
LarrabeeSheppard,6/6/18,2018,NorthButte,70.502,
LarrabeeSheppard,6/6/18,2018,NorthButte,69.6,
LarrabeeSheppard,6/6/18,2018,NorthButte,68.227,
LarrabeeSheppard,6/6/18,2018,NorthButte,67.242,
LarrabeeSheppard,6/6/18,2018,NorthButte,67.928,
LarrabeeSheppard,6/6/18,2018,NorthButte,69.771,
LarrabeeSheppard,6/6/18,2018,NorthButte,72.912,
LarrabeeSheppard,6/6/18,2018,NorthButte,77.684,
LarrabeeSheppard,6/6/18,2018,NorthButte,82.263,
LarrabeeSheppard,6/6/18,2018,NorthButte,87.118,
LarrabeeSheppard,6/6/18,2018,NorthButte,91.776,
LarrabeeSheppard,6/6/18,2018,NorthButte,94.849,
LarrabeeSheppard,6/6/18,2018,NorthButte,95.806,
LarrabeeSheppard,6/6/18,2018,NorthButte,94.609,
LarrabeeSheppard,6/6/18,2018,NorthButte,91.776,
LarrabeeSheppard,6/6/18,2018,NorthButte,87.528,
LarrabeeSheppard,6/6/18,2018,NorthButte,83.199,
LarrabeeSheppard,6/6/18,2018,NorthButte,79.655,
LarrabeeSheppard,6/6/18,2018,NorthButte,76.681,
LarrabeeSheppard,6/6/18,2018,NorthButte,73.99,
LarrabeeSheppard,6/6/18,2018,NorthButte,71.49,
LarrabeeSheppard,6/7/18,2018,NorthButte,69.685,
LarrabeeSheppard,6/7/18,2018,NorthButte,68.227,
LarrabeeSheppard,6/7/18,2018,NorthButte,67.329,
LarrabeeSheppard,6/7/18,2018,NorthButte,66.258,
LarrabeeSheppard,6/7/18,2018,NorthButte,65.403,
LarrabeeSheppard,6/7/18,2018,NorthButte,64.632,
LarrabeeSheppard,6/7/18,2018,NorthButte,64.247,
LarrabeeSheppard,6/7/18,2018,NorthButte,64.888,
LarrabeeSheppard,6/7/18,2018,NorthButte,67.329,
LarrabeeSheppard,6/7/18,2018,NorthButte,71.146,
LarrabeeSheppard,6/7/18,2018,NorthButte,75.724,
LarrabeeSheppard,6/7/18,2018,NorthButte,80.537,
LarrabeeSheppard,6/7/18,2018,NorthButte,85.712,
LarrabeeSheppard,6/7/18,2018,NorthButte,90.657,
LarrabeeSheppard,6/7/18,2018,NorthButte,93.659,
LarrabeeSheppard,6/7/18,2018,NorthButte,94.609,
LarrabeeSheppard,6/7/18,2018,NorthButte,94.514,
LarrabeeSheppard,6/7/18,2018,NorthButte,93.045,
LarrabeeSheppard,6/7/18,2018,NorthButte,90.379,
LarrabeeSheppard,6/7/18,2018,NorthButte,87.073,
LarrabeeSheppard,6/7/18,2018,NorthButte,84.004,
LarrabeeSheppard,6/7/18,2018,NorthButte,81.421,
LarrabeeSheppard,6/7/18,2018,NorthButte,79.7,
LarrabeeSheppard,6/7/18,2018,NorthButte,77.727,
LarrabeeSheppard,6/8/18,2018,NorthButte,75.463,
LarrabeeSheppard,6/8/18,2018,NorthButte,73.558,
LarrabeeSheppard,6/8/18,2018,NorthButte,72.307,
LarrabeeSheppard,6/8/18,2018,NorthButte,71.06,
LarrabeeSheppard,6/8/18,2018,NorthButte,69.942,
LarrabeeSheppard,6/8/18,2018,NorthButte,69.085,
LarrabeeSheppard,6/8/18,2018,NorthButte,68.527,
LarrabeeSheppard,6/8/18,2018,NorthButte,69.17,
LarrabeeSheppard,6/8/18,2018,NorthButte,71.231,
LarrabeeSheppard,6/8/18,2018,NorthButte,74.381,
LarrabeeSheppard,6/8/18,2018,NorthButte,78.121,
LarrabeeSheppard,6/8/18,2018,NorthButte,82.13,
LarrabeeSheppard,6/8/18,2018,NorthButte,86.437,
LarrabeeSheppard,6/8/18,2018,NorthButte,90.333,
LarrabeeSheppard,6/8/18,2018,NorthButte,93.281,
LarrabeeSheppard,6/8/18,2018,NorthButte,94.705,
LarrabeeSheppard,6/8/18,2018,NorthButte,94.8,
LarrabeeSheppard,6/8/18,2018,NorthButte,93.612,
LarrabeeSheppard,6/8/18,2018,NorthButte,90.936,
LarrabeeSheppard,6/8/18,2018,NorthButte,87.3,
LarrabeeSheppard,6/8/18,2018,NorthButte,83.646,
LarrabeeSheppard,6/8/18,2018,NorthButte,80.978,
LarrabeeSheppard,6/8/18,2018,NorthButte,79.041,
LarrabeeSheppard,6/8/18,2018,NorthButte,77.247,
LarrabeeSheppard,6/9/18,2018,NorthButte,75.898,
LarrabeeSheppard,6/9/18,2018,NorthButte,74.597,
LarrabeeSheppard,6/9/18,2018,NorthButte,73.299,
LarrabeeSheppard,6/9/18,2018,NorthButte,72.093,
LarrabeeSheppard,6/9/18,2018,NorthButte,70.887,
LarrabeeSheppard,6/9/18,2018,NorthButte,69.728,
LarrabeeSheppard,6/9/18,2018,NorthButte,68.871,
LarrabeeSheppard,6/9/18,2018,NorthButte,68.828,
LarrabeeSheppard,6/9/18,2018,NorthButte,69.643,
LarrabeeSheppard,6/9/18,2018,NorthButte,71.62,
LarrabeeSheppard,6/9/18,2018,NorthButte,74.381,
LarrabeeSheppard,6/9/18,2018,NorthButte,77.16,
LarrabeeSheppard,6/9/18,2018,NorthButte,79.173,
LarrabeeSheppard,6/9/18,2018,NorthButte,81.288,
LarrabeeSheppard,6/9/18,2018,NorthButte,82.218,
LarrabeeSheppard,6/9/18,2018,NorthButte,84.182,
LarrabeeSheppard,6/9/18,2018,NorthButte,85.082,
LarrabeeSheppard,6/9/18,2018,NorthButte,85.035,
LarrabeeSheppard,6/9/18,2018,NorthButte,82.886,
LarrabeeSheppard,6/9/18,2018,NorthButte,79.392,
LarrabeeSheppard,6/9/18,2018,NorthButte,76.071,
LarrabeeSheppard,6/9/18,2018,NorthButte,73.213,
LarrabeeSheppard,6/9/18,2018,NorthButte,70.63,
LarrabeeSheppard,6/9/18,2018,NorthButte,68.484,
LarrabeeSheppard,6/10/18,2018,NorthButte,66.686,
LarrabeeSheppard,6/10/18,2018,NorthButte,65.102,
LarrabeeSheppard,6/10/18,2018,NorthButte,63.862,
LarrabeeSheppard,6/10/18,2018,NorthButte,62.577,
LarrabeeSheppard,6/10/18,2018,NorthButte,61.506,
LarrabeeSheppard,6/10/18,2018,NorthButte,60.474,
LarrabeeSheppard,6/10/18,2018,NorthButte,59.83,
LarrabeeSheppard,6/10/18,2018,NorthButte,59.916,
LarrabeeSheppard,6/10/18,2018,NorthButte,61.248,
LarrabeeSheppard,6/10/18,2018,NorthButte,63.433,
LarrabeeSheppard,6/10/18,2018,NorthButte,66.429,
LarrabeeSheppard,6/10/18,2018,NorthButte,69.771,
LarrabeeSheppard,6/10/18,2018,NorthButte,73.558,
LarrabeeSheppard,6/10/18,2018,NorthButte,77.335,
LarrabeeSheppard,6/10/18,2018,NorthButte,80.625,
LarrabeeSheppard,6/10/18,2018,NorthButte,83.109,
LarrabeeSheppard,6/10/18,2018,NorthButte,84.812,
LarrabeeSheppard,6/10/18,2018,NorthButte,85.577,
LarrabeeSheppard,6/10/18,2018,NorthButte,85.532,
LarrabeeSheppard,6/10/18,2018,NorthButte,84.587,
LarrabeeSheppard,6/10/18,2018,NorthButte,82.931,
LarrabeeSheppard,6/10/18,2018,NorthButte,81.288,
LarrabeeSheppard,6/10/18,2018,NorthButte,79.743,
LarrabeeSheppard,6/10/18,2018,NorthButte,78.296,
LarrabeeSheppard,6/11/18,2018,NorthButte,76.811,
LarrabeeSheppard,6/11/18,2018,NorthButte,75.376,
LarrabeeSheppard,6/11/18,2018,NorthButte,73.947,
LarrabeeSheppard,6/11/18,2018,NorthButte,72.696,
LarrabeeSheppard,6/11/18,2018,NorthButte,71.49,
LarrabeeSheppard,6/11/18,2018,NorthButte,70.543,
LarrabeeSheppard,6/11/18,2018,NorthButte,69.771,
LarrabeeSheppard,6/11/18,2018,NorthButte,69.514,
LarrabeeSheppard,6/11/18,2018,NorthButte,70.243,
LarrabeeSheppard,6/11/18,2018,NorthButte,71.791,
LarrabeeSheppard,6/11/18,2018,NorthButte,73.774,
LarrabeeSheppard,6/11/18,2018,NorthButte,76.071,
LarrabeeSheppard,6/11/18,2018,NorthButte,78.953,
LarrabeeSheppard,6/11/18,2018,NorthButte,81.909,
LarrabeeSheppard,6/11/18,2018,NorthButte,84.677,
LarrabeeSheppard,6/11/18,2018,NorthButte,86.981,
LarrabeeSheppard,6/11/18,2018,NorthButte,88.488,
LarrabeeSheppard,6/11/18,2018,NorthButte,88.993,
LarrabeeSheppard,6/11/18,2018,NorthButte,88.579,
LarrabeeSheppard,6/11/18,2018,NorthButte,87.391,
LarrabeeSheppard,6/11/18,2018,NorthButte,85.532,
LarrabeeSheppard,6/11/18,2018,NorthButte,83.646,
LarrabeeSheppard,6/11/18,2018,NorthButte,81.909,
LarrabeeSheppard,6/11/18,2018,NorthButte,80.449,
LarrabeeSheppard,6/12/18,2018,NorthButte,79.216,
LarrabeeSheppard,6/12/18,2018,NorthButte,77.99,
LarrabeeSheppard,6/12/18,2018,NorthButte,76.768,
