Variety,Location,T_l,T_opt,Comparison,RMSE,MBE,MAE
HeadM211_DaysToHeading,LarrabeeSheppard,10,30,Local vs PRISM,27.17674981613209,22.01064190925922,24.446766297530832
HeadM211_DaysToHeading,LarrabeeSheppard,10,31,Local vs PRISM,22.89619239844532,15.474386470987636,20.738942555555518
HeadM211_DaysToHeading,LarrabeeSheppard,10,32,Local vs PRISM,19.713599458998694,7.811198834876525,18.525157828086396
HeadM211_DaysToHeading,LarrabeeSheppard,10,33,Local vs PRISM,18.978287440902935,-1.4254361444444992,15.988316178395028
HeadM211_DaysToHeading,LarrabeeSheppard,10,34,Local vs PRISM,24.131344774305095,-11.404127892283972,17.424272766975314
HeadM211_DaysToHeading,LarrabeeSheppard,10,35,Local vs PRISM,33.37045644114212,-21.720982080864232,26.582662762345713
HeadM211_DaysToHeading,LarrabeeSheppard,10,36,Local vs PRISM,42.521978165048445,-30.559391113271634,35.29061313796299
HeadM211_DaysToHeading,LarrabeeSheppard,10,37,Local vs PRISM,49.14833908438814,-36.87916862561729,41.47889686388888
HeadM211_DaysToHeading,LarrabeeSheppard,10,38,Local vs PRISM,53.253350918012316,-41.10986007191362,45.46590916574077
HeadM211_DaysToHeading,LarrabeeSheppard,10,39,Local vs PRISM,55.30434002458275,-43.42086404413582,47.685135675000005
HeadM211_DaysToHeading,LarrabeeSheppard,10,40,Local vs PRISM,56.29639287869484,-44.526800158333394,48.79176298672845
HeadM211_DaysToHeading,LarrabeeSheppard,11,25,Local vs PRISM,48.45578898571723,43.36776375493829,43.36776375493829
HeadM211_DaysToHeading,LarrabeeSheppard,11,26,Local vs PRISM,47.52365830959043,42.2040608796296,42.2040608796296
HeadM211_DaysToHeading,LarrabeeSheppard,11,27,Local vs PRISM,46.20485882923152,40.69041390308641,40.69041390308641
HeadM211_DaysToHeading,LarrabeeSheppard,11,28,Local vs PRISM,44.46456118827039,38.621029896296285,38.82046284691358
HeadM211_DaysToHeading,LarrabeeSheppard,11,29,Local vs PRISM,41.85511957599152,35.156807668209844,36.263709949691325
HeadM211_DaysToHeading,LarrabeeSheppard,11,30,Local vs PRISM,38.08224245908947,29.76337291358022,32.199497301851835
HeadM211_DaysToHeading,LarrabeeSheppard,11,31,Local vs PRISM,33.90457234898464,23.262339740740725,28.78301917839503
HeadM211_DaysToHeading,LarrabeeSheppard,11,32,Local vs PRISM,29.863252196535107,15.599152104629663,26.569234450925958
HeadM211_DaysToHeading,LarrabeeSheppard,11,33,Local vs PRISM,26.30261705446002,6.362517125308664,24.032392801234614
HeadM211_DaysToHeading,LarrabeeSheppard,11,34,Local vs PRISM,26.956490013918927,-3.616174622530909,22.518362739197528
HeadM211_DaysToHeading,LarrabeeSheppard,11,35,Local vs PRISM,33.00061106696601,-13.933028811111196,24.829089295678994
HeadM211_DaysToHeading,LarrabeeSheppard,11,36,Local vs PRISM,40.756211006158836,-22.77143784351852,30.149179214506148
HeadM211_DaysToHeading,LarrabeeSheppard,11,37,Local vs PRISM,46.66519179809399,-29.09121535586418,35.551623356481485
HeadM211_DaysToHeading,LarrabeeSheppard,11,38,Local vs PRISM,50.227524640881455,-33.321906802160505,39.316413436111105
HeadM211_DaysToHeading,LarrabeeSheppard,11,39,Local vs PRISM,51.877423042324054,-35.63291077438274,41.31341772314815
HeadM211_DaysToHeading,LarrabeeSheppard,11,40,Local vs PRISM,52.60747339737836,-36.738846888580305,42.2443782262346
HeadM211_DaysToHeading,LarrabeeSheppard,12,25,Local vs PRISM,68.09729535062492,64.46019269598764,64.46019269598764
HeadM211_DaysToHeading,LarrabeeSheppard,12,26,Local vs PRISM,68.11103350618367,64.30212868518518,64.30212868518518
HeadM211_DaysToHeading,LarrabeeSheppard,12,27,Local vs PRISM,67.52840363688,63.51733657654323,63.51733657654323
HeadM211_DaysToHeading,LarrabeeSheppard,12,28,Local vs PRISM,66.33249748552784,62.03889696574068,62.03889696574068
HeadM211_DaysToHeading,LarrabeeSheppard,12,29,Local vs PRISM,63.9221062854471,59.072435828395065,59.072435828395065
HeadM211_DaysToHeading,LarrabeeSheppard,12,30,Local vs PRISM,59.438504705991164,53.94905652685183,53.94905652685183
HeadM211_DaysToHeading,LarrabeeSheppard,12,31,Local vs PRISM,53.67424259606284,47.58763438611108,47.58763438611108
HeadM211_DaysToHeading,LarrabeeSheppard,12,32,Local vs PRISM,46.942374948212056,39.962413372222144,39.962413372222144
HeadM211_DaysToHeading,LarrabeeSheppard,12,33,Local vs PRISM,38.48658231938859,30.725778392901223,31.230975218209878
HeadM211_DaysToHeading,LarrabeeSheppard,12,34,Local vs PRISM,30.28162932725464,20.7470866450617,23.09739433456788
HeadM211_DaysToHeading,LarrabeeSheppard,12,35,Local vs PRISM,25.138683139156562,10.430232456481487,19.73009090216053
HeadM211_DaysToHeading,LarrabeeSheppard,12,36,Local vs PRISM,25.925434056648303,1.5918234240740377,20.870604291357974
HeadM211_DaysToHeading,LarrabeeSheppard,12,37,Local vs PRISM,28.91544558032181,-4.727954088271569,22.418515038271583
HeadM211_DaysToHeading,LarrabeeSheppard,12,38,Local vs PRISM,31.036357840525522,-8.95864553456795,25.116462598765438
HeadM211_DaysToHeading,LarrabeeSheppard,12,39,Local vs PRISM,32.01690192143117,-11.269649506790175,26.561033219135805
HeadM211_DaysToHeading,LarrabeeSheppard,12,40,Local vs PRISM,32.44352679714541,-12.375585620987724,27.331882318518613
HeadM211_DaysToHeading,LarrabeeSheppard,13,25,Local vs PRISM,89.77750713511914,85.23513688179013,85.23513688179013
HeadM211_DaysToHeading,LarrabeeSheppard,13,26,Local vs PRISM,91.24391256367282,86.73183141666667,86.73183141666667
HeadM211_DaysToHeading,LarrabeeSheppard,13,27,Local vs PRISM,91.63212555037896,87.1146889324074,87.1146889324074
HeadM211_DaysToHeading,LarrabeeSheppard,13,28,Local vs PRISM,91.27081858448993,86.71781888611112,86.71781888611112
HeadM211_DaysToHeading,LarrabeeSheppard,13,29,Local vs PRISM,89.43373399216348,84.70962383919755,84.70962383919755
HeadM211_DaysToHeading,LarrabeeSheppard,13,30,Local vs PRISM,85.5090384025308,80.4931333342593,80.4931333342593
HeadM211_DaysToHeading,LarrabeeSheppard,13,31,Local vs PRISM,80.21981537753383,74.82340566481484,74.82340566481484
HeadM211_DaysToHeading,LarrabeeSheppard,13,32,Local vs PRISM,73.95187712213512,67.73087904382714,67.73087904382714
HeadM211_DaysToHeading,LarrabeeSheppard,13,33,Local vs PRISM,66.02970735565673,58.79403285740737,58.79403285740737
HeadM211_DaysToHeading,LarrabeeSheppard,13,34,Local vs PRISM,57.98725495775394,48.94006327253086,48.94006327253086
HeadM211_DaysToHeading,LarrabeeSheppard,13,35,Local vs PRISM,51.32299408036986,38.679153526851856,39.50584437808642
HeadM211_DaysToHeading,LarrabeeSheppard,13,36,Local vs PRISM,47.960116753821886,29.84074449444443,36.45511816604936
HeadM211_DaysToHeading,LarrabeeSheppard,13,37,Local vs PRISM,46.9050979506483,23.520966982098784,34.62020120123456
HeadM211_DaysToHeading,LarrabeeSheppard,13,38,Local vs PRISM,46.40361356746003,19.290275535802532,33.78030505802469
HeadM211_DaysToHeading,LarrabeeSheppard,13,39,Local vs PRISM,46.13222819733154,16.97927156358023,34.85332641419747
HeadM211_DaysToHeading,LarrabeeSheppard,13,40,Local vs PRISM,46.1040033910163,15.873335449382706,35.574507188888866
HeadM211_DaysToHeading,LarrabeeSheppard,14,25,Local vs PRISM,119.2806141414206,115.11884364691358,115.11884364691358
HeadM211_DaysToHeading,LarrabeeSheppard,14,26,Local vs PRISM,122.93936453878145,118.59440486512345,118.59440486512345
HeadM211_DaysToHeading,LarrabeeSheppard,14,27,Local vs PRISM,125.91243773210189,121.40595308641974,121.40595308641974
HeadM211_DaysToHeading,LarrabeeSheppard,14,28,Local vs PRISM,127.79979644605172,123.22537179290121,123.22537179290121
HeadM211_DaysToHeading,LarrabeeSheppard,14,29,Local vs PRISM,127.8307075543107,123.2134666777778,123.2134666777778
HeadM211_DaysToHeading,LarrabeeSheppard,14,30,Local vs PRISM,125.47830487624302,120.76775852222224,120.76775852222224
HeadM211_DaysToHeading,LarrabeeSheppard,14,31,Local vs PRISM,121.05185202449225,116.19548534104938,116.19548534104938
HeadM211_DaysToHeading,LarrabeeSheppard,14,32,Local vs PRISM,114.91457577559908,109.67516476574069,109.67516476574069
HeadM211_DaysToHeading,LarrabeeSheppard,14,33,Local vs PRISM,107.2584737181561,101.11563511790123,101.11563511790123
HeadM211_DaysToHeading,LarrabeeSheppard,14,34,Local vs PRISM,99.21631741041843,91.53055552901232,91.53055552901232
HeadM211_DaysToHeading,LarrabeeSheppard,14,35,Local vs PRISM,91.34587189792825,81.40014572901232,81.40014572901232
HeadM211_DaysToHeading,LarrabeeSheppard,14,36,Local vs PRISM,85.2294122460817,72.67284780771602,72.67284780771602
HeadM211_DaysToHeading,LarrabeeSheppard,14,37,Local vs PRISM,81.29223966992228,66.41785911358025,67.3518218487654
HeadM211_DaysToHeading,LarrabeeSheppard,14,38,Local vs PRISM,78.72112428359577,62.225878791358014,64.94986561111112
HeadM211_DaysToHeading,LarrabeeSheppard,14,39,Local vs PRISM,77.43435184000474,59.91487481913581,63.96830610185186
HeadM211_DaysToHeading,LarrabeeSheppard,14,40,Local vs PRISM,77.05910598652117,58.80893870493823,63.740925709876514
HeadM211_DaysToHeading,LarrabeeSheppard,15,25,Local vs PRISM,124.97051996172002,119.395251979321,119.395251979321
HeadM211_DaysToHeading,LarrabeeSheppard,15,26,Local vs PRISM,129.54314529532536,123.80682981851851,123.80682981851851
HeadM211_DaysToHeading,LarrabeeSheppard,15,27,Local vs PRISM,133.76338163543699,127.7977076141975,127.7977076141975
HeadM211_DaysToHeading,LarrabeeSheppard,15,28,Local vs PRISM,137.2475400640639,131.06277186975308,131.06277186975308
HeadM211_DaysToHeading,LarrabeeSheppard,15,29,Local vs PRISM,139.31365286713796,132.87048885000002,132.87048885000002
HeadM211_DaysToHeading,LarrabeeSheppard,15,30,Local vs PRISM,139.17491550051244,132.34429775648147,132.34429775648147
HeadM211_DaysToHeading,LarrabeeSheppard,15,31,Local vs PRISM,136.7375703280657,129.52191434814813,129.52191434814813
HeadM211_DaysToHeading,LarrabeeSheppard,15,32,Local vs PRISM,131.99978010484273,124.34534052716047,124.34534052716047
HeadM211_DaysToHeading,LarrabeeSheppard,15,33,Local vs PRISM,125.1512013362094,116.9020921996913,116.9020921996913
HeadM211_DaysToHeading,LarrabeeSheppard,15,34,Local vs PRISM,117.35382017575725,107.99776408364197,107.99776408364197
HeadM211_DaysToHeading,LarrabeeSheppard,15,35,Local vs PRISM,109.54253209152239,98.33539801574074,98.33539801574074
HeadM211_DaysToHeading,LarrabeeSheppard,15,36,Local vs PRISM,103.29486235162543,89.82495521574077,89.82495521574077
HeadM211_DaysToHeading,LarrabeeSheppard,15,37,Local vs PRISM,99.07072246396112,83.70046625555555,83.70046625555555
HeadM211_DaysToHeading,LarrabeeSheppard,15,38,Local vs PRISM,96.04695553332739,79.5814358725309,79.5814358725309
HeadM211_DaysToHeading,LarrabeeSheppard,15,39,Local vs PRISM,94.17304711468452,77.28760397129629,77.28760397129629
HeadM211_DaysToHeading,LarrabeeSheppard,15,40,Local vs PRISM,93.28626965649606,76.18166785709872,76.19970305154317
HeadM211_DaysToHeading,LarrabeeSheppard,16,25,Local vs PRISM,119.18052112897284,106.38431469660493,106.38431469660493
HeadM211_DaysToHeading,LarrabeeSheppard,16,26,Local vs PRISM,124.03269004442983,110.71638636296296,110.71638636296296
HeadM211_DaysToHeading,LarrabeeSheppard,16,27,Local vs PRISM,128.77394465008922,114.90200364691358,114.90200364691358
HeadM211_DaysToHeading,LarrabeeSheppard,16,28,Local vs PRISM,133.2593693253874,118.79388636296297,118.79388636296297
HeadM211_DaysToHeading,LarrabeeSheppard,16,29,Local vs PRISM,136.89085383954534,121.73594574999998,121.73594574999998
HeadM211_DaysToHeading,LarrabeeSheppard,16,30,Local vs PRISM,139.1485582517241,123.16999537530864,123.16999537530864
HeadM211_DaysToHeading,LarrabeeSheppard,16,31,Local vs PRISM,140.0186027177029,122.96003202932098,122.96003202932098
HeadM211_DaysToHeading,LarrabeeSheppard,16,32,Local vs PRISM,138.56941558276822,120.38111432623457,120.38111432623457
HeadM211_DaysToHeading,LarrabeeSheppard,16,33,Local vs PRISM,134.5144125109882,115.14891826111113,115.14891826111113
HeadM211_DaysToHeading,LarrabeeSheppard,16,34,Local vs PRISM,128.77625754311467,107.90222281975306,108.04977915185184
HeadM211_DaysToHeading,LarrabeeSheppard,16,35,Local vs PRISM,122.11575264159458,99.26915029660496,102.69229851265436
HeadM211_DaysToHeading,LarrabeeSheppard,16,36,Local vs PRISM,116.13947835873508,91.11971937037035,99.54812663456794
HeadM211_DaysToHeading,LarrabeeSheppard,16,37,Local vs PRISM,112.19135278214719,85.18394288672837,97.39648529228394
HeadM211_DaysToHeading,LarrabeeSheppard,16,38,Local vs PRISM,109.67712190238403,81.1318018197531,95.78557892530866
HeadM211_DaysToHeading,LarrabeeSheppard,16,39,Local vs PRISM,108.14264274714901,78.89352547407407,94.50272196234567
HeadM211_DaysToHeading,LarrabeeSheppard,16,40,Local vs PRISM,107.38741541379069,77.84095591543209,93.65765859506173
HeadM211_DaysToHeading,LarrabeeSheppard,17,25,Local vs PRISM,129.06144200341402,110.8477215506173,111.07666060123456
HeadM211_DaysToHeading,LarrabeeSheppard,17,26,Local vs PRISM,134.34934059037272,115.40945371080248,115.52728165030865
HeadM211_DaysToHeading,LarrabeeSheppard,17,27,Local vs PRISM,139.55636356713322,119.90201543919754,119.9087322675926
HeadM211_DaysToHeading,LarrabeeSheppard,17,28,Local vs PRISM,144.5837842153547,124.1795771675926,124.1795771675926
HeadM211_DaysToHeading,LarrabeeSheppard,17,29,Local vs PRISM,149.1009980312681,127.89876618425927,127.92869288919752
HeadM211_DaysToHeading,LarrabeeSheppard,17,30,Local vs PRISM,152.85980751094422,130.78122181944445,131.03337074660493
HeadM211_DaysToHeading,LarrabeeSheppard,17,31,Local vs PRISM,155.85582919844933,132.7184909802469,133.54909669753084
HeadM211_DaysToHeading,LarrabeeSheppard,17,32,Local vs PRISM,157.09907460761883,132.84089157561726,134.33400326574073
HeadM211_DaysToHeading,LarrabeeSheppard,17,33,Local vs PRISM,155.85607263085686,130.2645910030864,133.9996283919753
HeadM211_DaysToHeading,LarrabeeSheppard,17,34,Local vs PRISM,152.76186470661614,125.32507678611111,132.32017581944444
HeadM211_DaysToHeading,LarrabeeSheppard,17,35,Local vs PRISM,148.54373166030177,118.51369602222218,129.82448627098762
HeadM211_DaysToHeading,LarrabeeSheppard,17,36,Local vs PRISM,144.59568170741824,111.50376110061727,127.56314400246914
HeadM211_DaysToHeading,LarrabeeSheppard,17,37,Local vs PRISM,142.0574658159696,106.30834041604938,126.16342656728395
HeadM211_DaysToHeading,LarrabeeSheppard,17,38,Local vs PRISM,140.0687620536319,102.66678129876543,124.96310215000001
HeadM211_DaysToHeading,LarrabeeSheppard,17,39,Local vs PRISM,138.58620744859397,100.55538267530865,123.80712290925929
HeadM211_DaysToHeading,LarrabeeSheppard,17,40,Local vs PRISM,137.79064001834323,99.55836867222223,123.01761509753089
HeadM211_DaysToHeading,LarrabeeSheppard,18,25,Local vs PRISM,96.37106821550232,82.02480586172837,87.5515841722222
HeadM211_DaysToHeading,LarrabeeSheppard,18,26,Local vs PRISM,100.21586590763853,85.34055036759257,90.97843978919751
HeadM211_DaysToHeading,LarrabeeSheppard,18,27,Local vs PRISM,104.07001239010859,88.6738837009259,94.42288423364195
HeadM211_DaysToHeading,LarrabeeSheppard,18,28,Local vs PRISM,107.88884849869747,91.97971703425924,97.8398286780864
HeadM211_DaysToHeading,LarrabeeSheppard,18,29,Local vs PRISM,111.52480603413721,95.06160352407406,101.03282627901234
HeadM211_DaysToHeading,LarrabeeSheppard,18,30,Local vs PRISM,114.8056405196355,97.77260854197529,103.85494240802467
HeadM211_DaysToHeading,LarrabeeSheppard,18,31,Local vs PRISM,117.70883391694777,100.0471400604938,106.51546158086418
HeadM211_DaysToHeading,LarrabeeSheppard,18,32,Local vs PRISM,119.72489170187067,101.43794252962962,108.4199677537037
HeadM211_DaysToHeading,LarrabeeSheppard,18,33,Local vs PRISM,120.13531623280262,101.1269376941358,108.95590109166668
HeadM211_DaysToHeading,LarrabeeSheppard,18,34,Local vs PRISM,119.00129463515528,98.76529410864194,108.27524516049382
HeadM211_DaysToHeading,LarrabeeSheppard,18,35,Local vs PRISM,116.32605342063272,94.50318940432098,106.04659704259258
HeadM211_DaysToHeading,LarrabeeSheppard,18,36,Local vs PRISM,112.9080057781296,89.36483679475307,103.0053556558642
HeadM211_DaysToHeading,LarrabeeSheppard,18,37,Local vs PRISM,110.26120512067662,85.25397004845681,100.46616800030866
HeadM211_DaysToHeading,LarrabeeSheppard,18,38,Local vs PRISM,107.9447096349363,82.05312786234568,98.43400506049385
HeadM211_DaysToHeading,LarrabeeSheppard,18,39,Local vs PRISM,106.08384077685277,80.06092369259261,96.82999810679013
HeadM211_DaysToHeading,LarrabeeSheppard,18,40,Local vs PRISM,104.97005601205275,79.02925946111112,95.9118399925926
HeadM211_DaysToHeading,LarrabeeSheppard,19,25,Local vs PRISM,76.9529246502734,60.11729761080247,73.27517441388889
HeadM211_DaysToHeading,LarrabeeSheppard,19,26,Local vs PRISM,79.89232754809214,62.450630944135796,76.05295219166666
HeadM211_DaysToHeading,LarrabeeSheppard,19,27,Local vs PRISM,82.83205130386403,64.78396427746914,78.83072996944445
HeadM211_DaysToHeading,LarrabeeSheppard,19,28,Local vs PRISM,85.7720629266524,67.11729761080247,81.60850774722222
HeadM211_DaysToHeading,LarrabeeSheppard,19,29,Local vs PRISM,88.54715233235017,69.28600131450617,84.22165589537038
HeadM211_DaysToHeading,LarrabeeSheppard,19,30,Local vs PRISM,91.01199639877868,71.17115076358024,86.5512497888889
HeadM211_DaysToHeading,LarrabeeSheppard,19,31,Local vs PRISM,93.43524434543349,72.95065693641975,88.87050904814815
HeadM211_DaysToHeading,LarrabeeSheppard,19,32,Local vs PRISM,95.45686386687277,74.29639767716048,90.8410646037037
HeadM211_DaysToHeading,LarrabeeSheppard,19,33,Local vs PRISM,96.87878103113952,74.839842170679,92.26811393734567
HeadM211_DaysToHeading,LarrabeeSheppard,19,34,Local vs PRISM,97.30474204918853,74.03392797530863,92.80905159382716
HeadM211_DaysToHeading,LarrabeeSheppard,19,35,Local vs PRISM,96.76300417942882,71.84349982407407,92.29985801049384
HeadM211_DaysToHeading,LarrabeeSheppard,19,36,Local vs PRISM,95.60187806830263,68.81442634969136,91.03456242561728
HeadM211_DaysToHeading,LarrabeeSheppard,19,37,Local vs PRISM,94.58853402351956,66.17260580277778,89.84286564104939
HeadM211_DaysToHeading,LarrabeeSheppard,19,38,Local vs PRISM,93.65588246036155,63.839277212654316,88.65498170895063
HeadM211_DaysToHeading,LarrabeeSheppard,19,39,Local vs PRISM,92.90136416207008,62.26273962006173,87.68497468425927
HeadM211_DaysToHeading,LarrabeeSheppard,19,40,Local vs PRISM,92.43437232163159,61.50116603055556,87.0637590638889
HeadM211_DaysToHeading,LarrabeeSheppard,20,25,Local vs PRISM,70.25378269166383,20.835312597839504,58.61414029228395
HeadM211_DaysToHeading,LarrabeeSheppard,20,26,Local vs PRISM,72.93041440110883,21.61309037561728,60.83636251450618
HeadM211_DaysToHeading,LarrabeeSheppard,20,27,Local vs PRISM,75.6070766547731,22.390868153395058,63.0585847367284
HeadM211_DaysToHeading,LarrabeeSheppard,20,28,Local vs PRISM,78.2837663195719,23.168645931172836,65.28080695895062
HeadM211_DaysToHeading,LarrabeeSheppard,20,29,Local vs PRISM,80.96048067673065,23.946423708950615,67.50302918117283
HeadM211_DaysToHeading,LarrabeeSheppard,20,30,Local vs PRISM,83.6372173554964,24.72420148672839,69.72525140339506
HeadM211_DaysToHeading,LarrabeeSheppard,20,31,Local vs PRISM,86.31998907085769,25.471084202777774,71.97836868734568
HeadM211_DaysToHeading,LarrabeeSheppard,20,32,Local vs PRISM,88.93343302182305,26.10574469660494,74.1685847367284
HeadM211_DaysToHeading,LarrabeeSheppard,20,33,Local vs PRISM,91.38399200908789,26.48422005432099,76.1569612308642
HeadM211_DaysToHeading,LarrabeeSheppard,20,34,Local vs PRISM,93.63277329532728,26.243201535802466,77.77970814444446
HeadM211_DaysToHeading,LarrabeeSheppard,20,35,Local vs PRISM,95.45084800280925,25.02795462222222,78.7891525888889
HeadM211_DaysToHeading,LarrabeeSheppard,20,36,Local vs PRISM,96.96591628979655,23.299577949999996,79.41636881111111
HeadM211_DaysToHeading,LarrabeeSheppard,20,37,Local vs PRISM,98.25624899375231,21.523010611111104,79.84924634074075
HeadM211_DaysToHeading,LarrabeeSheppard,20,38,Local vs PRISM,99.35086553018292,19.63634831388888,80.23847305462962
HeadM211_DaysToHeading,LarrabeeSheppard,20,39,Local vs PRISM,99.91906938059117,18.161365313888883,80.40904533858026
HeadM211_DaysToHeading,LarrabeeSheppard,20,40,Local vs PRISM,100.12364207841436,17.38852629228395,80.53398430462963
HeadM211_DaysToHeading,Lauppe,10,25,Local vs PRISM,63.33457093166028,58.68054999826387,58.68054999826387
HeadM211_DaysToHeading,Lauppe,10,26,Local vs PRISM,62.56104108474664,57.65624081249997,57.65624081249997
HeadM211_DaysToHeading,Lauppe,10,27,Local vs PRISM,61.52750083823947,56.37491481388888,56.37491481388888
HeadM211_DaysToHeading,Lauppe,10,28,Local vs PRISM,60.01201633474213,54.48929042395831,54.48929042395831
HeadM211_DaysToHeading,Lauppe,10,29,Local vs PRISM,56.795222603108016,50.88449322361106,50.88449322361106
HeadM211_DaysToHeading,Lauppe,10,30,Local vs PRISM,51.768528710922176,45.54102682777773,45.54102682777773
HeadM211_DaysToHeading,Lauppe,10,31,Local vs PRISM,45.392797901713024,38.86428474444446,39.7510733222222
HeadM211_DaysToHeading,Lauppe,10,32,Local vs PRISM,38.74793779687828,30.939272369791667,34.51786754895832
HeadM211_DaysToHeading,Lauppe,10,33,Local vs PRISM,32.11234682547653,21.512644935416716,29.23506543124998
HeadM211_DaysToHeading,Lauppe,10,34,Local vs PRISM,27.83748377560513,11.771525747916627,24.144294466666707
HeadM211_DaysToHeading,Lauppe,10,35,Local vs PRISM,26.941859492424644,2.726802979166706,20.816946018055575
HeadM211_DaysToHeading,Lauppe,10,36,Local vs PRISM,29.57438249552649,-5.469376260763852,21.937881643402818
HeadM211_DaysToHeading,Lauppe,10,37,Local vs PRISM,33.55885423308861,-11.95854298923615,25.301150731597318
HeadM211_DaysToHeading,Lauppe,10,38,Local vs PRISM,36.71122191736115,-16.505687581944386,27.99196423194448
HeadM211_DaysToHeading,Lauppe,10,39,Local vs PRISM,38.28296642539559,-19.111101078472217,29.579757332638877
HeadM211_DaysToHeading,Lauppe,10,40,Local vs PRISM,39.097419997113555,-20.729752286805564,30.37095613819443
HeadM211_DaysToHeading,Lauppe,11,25,Local vs PRISM,88.1719242417492,84.01260346562498,84.01260346562498
HeadM211_DaysToHeading,Lauppe,11,26,Local vs PRISM,88.53062670171185,84.18964413437499,84.18964413437499
HeadM211_DaysToHeading,Lauppe,11,27,Local vs PRISM,88.34248517273599,83.8577431177083,83.8577431177083
HeadM211_DaysToHeading,Lauppe,11,28,Local vs PRISM,87.19149120921044,82.60413658576384,82.60413658576384
HeadM211_DaysToHeading,Lauppe,11,29,Local vs PRISM,84.0878578439228,79.45913319166661,79.45913319166661
HeadM211_DaysToHeading,Lauppe,11,30,Local vs PRISM,78.9522472646642,74.4506479989583,74.4506479989583
HeadM211_DaysToHeading,Lauppe,11,31,Local vs PRISM,72.06700646686303,68.00273076944447,68.00273076944447
HeadM211_DaysToHeading,Lauppe,11,32,Local vs PRISM,63.855040244078474,60.20271839479162,60.20271839479162
HeadM211_DaysToHeading,Lauppe,11,33,Local vs PRISM,54.235827585857216,50.85415349479169,50.85415349479169
HeadM211_DaysToHeading,Lauppe,11,34,Local vs PRISM,44.65468278911555,41.12839680833332,41.12839680833332
HeadM211_DaysToHeading,Lauppe,11,35,Local vs PRISM,35.83224487789262,32.083674039583315,32.083674039583315
HeadM211_DaysToHeading,Lauppe,11,36,Local vs PRISM,28.76916658085535,23.887494799652757,23.887494799652757
HeadM211_DaysToHeading,Lauppe,11,37,Local vs PRISM,24.70871902305536,17.398328071180515,21.03750056631941
HeadM211_DaysToHeading,Lauppe,11,38,Local vs PRISM,22.85666063867562,12.851183478472223,20.068588806250006
HeadM211_DaysToHeading,Lauppe,11,39,Local vs PRISM,21.86190911960076,10.245769981944392,19.162498586805526
HeadM211_DaysToHeading,Lauppe,11,40,Local vs PRISM,21.505859682212144,8.627118773611045,19.236835663194398
HeadM211_DaysToHeading,Lauppe,12,25,Local vs PRISM,125.35345633031416,121.28555153923608,121.28555153923608
HeadM211_DaysToHeading,Lauppe,12,26,Local vs PRISM,127.68869343427288,123.49813723368054,123.49813723368054
HeadM211_DaysToHeading,Lauppe,12,27,Local vs PRISM,129.12389424296464,124.78784923124998,124.78784923124998
HeadM211_DaysToHeading,Lauppe,12,28,Local vs PRISM,129.57826877788617,125.1348731756944,125.1348731756944
HeadM211_DaysToHeading,Lauppe,12,29,Local vs PRISM,127.84020601068963,123.3355185180556,123.3355185180556
HeadM211_DaysToHeading,Lauppe,12,30,Local vs PRISM,123.85753769117808,119.40301446527778,119.40301446527778
HeadM211_DaysToHeading,Lauppe,12,31,Local vs PRISM,118.10869498515072,113.83854024513892,113.83854024513892
HeadM211_DaysToHeading,Lauppe,12,32,Local vs PRISM,110.62882401782434,106.65429022326386,106.65429022326386
HeadM211_DaysToHeading,Lauppe,12,33,Local vs PRISM,101.57961386187446,97.75710577881947,97.75710577881947
HeadM211_DaysToHeading,Lauppe,12,34,Local vs PRISM,92.12655873925884,88.30519905659725,88.30519905659725
HeadM211_DaysToHeading,Lauppe,12,35,Local vs PRISM,82.96443388485463,79.34823103750004,79.34823103750004
HeadM211_DaysToHeading,Lauppe,12,36,Local vs PRISM,75.1400834637311,71.27705179756947,71.27705179756947
HeadM211_DaysToHeading,Lauppe,12,37,Local vs PRISM,69.46224317663808,64.84925973333328,64.84925973333328
HeadM211_DaysToHeading,Lauppe,12,38,Local vs PRISM,65.73605339241152,60.30211514062498,60.30211514062498
HeadM211_DaysToHeading,Lauppe,12,39,Local vs PRISM,63.451197093199866,57.6967016440972,57.6967016440972
HeadM211_DaysToHeading,Lauppe,12,40,Local vs PRISM,62.08841207783074,56.07805043576391,56.07805043576391
HeadM211_DaysToHeading,Lauppe,13,25,Local vs PRISM,137.23904618181905,132.18969595069444,132.18969595069444
HeadM211_DaysToHeading,Lauppe,13,26,Local vs PRISM,141.36366983684695,136.05002044062502,136.05002044062502
HeadM211_DaysToHeading,Lauppe,13,27,Local vs PRISM,144.74931600739984,139.08730796666669,139.08730796666669
HeadM211_DaysToHeading,Lauppe,13,28,Local vs PRISM,147.1718263558012,141.2293707739583,141.2293707739583
HeadM211_DaysToHeading,Lauppe,13,29,Local vs PRISM,147.24520710990555,141.10959323159722,141.10959323159722
HeadM211_DaysToHeading,Lauppe,13,30,Local vs PRISM,144.900715101944,138.6810889267361,138.6810889267361
HeadM211_DaysToHeading,Lauppe,13,31,Local vs PRISM,140.43042444524318,134.1346380295139,134.1346380295139
HeadM211_DaysToHeading,Lauppe,13,32,Local vs PRISM,133.76125841500522,127.36168635416665,127.36168635416665
HeadM211_DaysToHeading,Lauppe,13,33,Local vs PRISM,125.2008583014482,118.5025192347222,118.5025192347222
HeadM211_DaysToHeading,Lauppe,13,34,Local vs PRISM,116.22554743620074,109.05273056805557,109.05273056805557
