Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Comparison,RMSE,MBE,MAE
HeadM206_DaysToHeading,Wylie,2018,83,14,31,941.2230555555556,684.0084981833334,Local vs PRISM,257.2145573722222,257.2145573722222,257.2145573722222
HeadM206_DaysToHeading,Wylie,2018,83,14,32,956.0175,707.0084981833334,Local vs PRISM,249.00900181666668,249.00900181666668,249.00900181666668
HeadM206_DaysToHeading,Wylie,2018,83,14,33,966.2519444444445,729.5719976333334,Local vs PRISM,236.6799468111111,236.6799468111111,236.6799468111111
HeadM206_DaysToHeading,Wylie,2018,83,14,34,970.6919444444444,750.2399988083333,Local vs PRISM,220.45194563611108,220.45194563611108,220.45194563611108
HeadM206_DaysToHeading,Wylie,2018,83,14,35,971.4925000000001,769.8990011111111,Local vs PRISM,201.59349888888892,201.59349888888892,201.59349888888892
HeadM206_DaysToHeading,Wylie,2018,83,14,36,971.4925000000001,786.9775018638888,Local vs PRISM,184.51499813611122,184.51499813611122,184.51499813611122
HeadM206_DaysToHeading,Wylie,2018,83,14,37,971.4925000000001,797.7735013916666,Local vs PRISM,173.71899860833344,173.71899860833344,173.71899860833344
HeadM206_DaysToHeading,Wylie,2018,83,14,38,971.4925000000001,804.7060022277777,Local vs PRISM,166.78649777222233,166.78649777222233,166.78649777222233
HeadM206_DaysToHeading,Wylie,2018,83,14,39,971.4925000000001,808.2425031444444,Local vs PRISM,163.24999685555565,163.24999685555565,163.24999685555565
HeadM206_DaysToHeading,Wylie,2018,83,14,40,971.4925000000001,809.8985032833333,Local vs PRISM,161.59399671666677,161.59399671666677,161.59399671666677
HeadM206_DaysToHeading,Wylie,2018,83,15,25,660.1305555555556,493.11749886666666,Local vs PRISM,167.01305668888892,167.01305668888892,167.01305668888892
HeadM206_DaysToHeading,Wylie,2018,83,15,26,688.0636111111111,514.6174988666667,Local vs PRISM,173.4461122444444,173.4461122444444,173.4461122444444
HeadM206_DaysToHeading,Wylie,2018,83,15,27,715.35,536.1174988666667,Local vs PRISM,179.23250113333336,179.23250113333336,179.23250113333336
HeadM206_DaysToHeading,Wylie,2018,83,15,28,741.9413888888889,557.2074990194444,Local vs PRISM,184.7338898694445,184.7338898694445,184.7338898694445
HeadM206_DaysToHeading,Wylie,2018,83,15,29,766.6680555555555,578.2074990194444,Local vs PRISM,188.46055653611108,188.46055653611108,188.46055653611108
HeadM206_DaysToHeading,Wylie,2018,83,15,30,789.5475,599.2074990194444,Local vs PRISM,190.3400009805556,190.3400009805556,190.3400009805556
HeadM206_DaysToHeading,Wylie,2018,83,15,31,809.4005555555556,619.9529986305555,Local vs PRISM,189.44755692500007,189.44755692500007,189.44755692500007
HeadM206_DaysToHeading,Wylie,2018,83,15,32,824.0930555555556,640.4529986305555,Local vs PRISM,183.64005692500007,183.64005692500007,183.64005692500007
HeadM206_DaysToHeading,Wylie,2018,83,15,33,834.3275,660.5164980805555,Local vs PRISM,173.8110019194445,173.8110019194445,173.8110019194445
HeadM206_DaysToHeading,Wylie,2018,83,15,34,838.7675,679.5374979888888,Local vs PRISM,159.2300020111112,159.2300020111112,159.2300020111112
HeadM206_DaysToHeading,Wylie,2018,83,15,35,839.5680555555556,698.1109995749999,Local vs PRISM,141.45705598055565,141.45705598055565,141.45705598055565
HeadM206_DaysToHeading,Wylie,2018,83,15,36,839.5680555555556,714.6284995027778,Local vs PRISM,124.93955605277779,124.93955605277779,124.93955605277779
HeadM206_DaysToHeading,Wylie,2018,83,15,37,839.5680555555556,725.4079985583334,Local vs PRISM,114.16005699722223,114.16005699722223,114.16005699722223
HeadM206_DaysToHeading,Wylie,2018,83,15,38,839.5680555555556,732.3404993944445,Local vs PRISM,107.22755616111112,107.22755616111112,107.22755616111112
HeadM206_DaysToHeading,Wylie,2018,83,15,39,839.5680555555556,735.8770003111111,Local vs PRISM,103.69105524444444,103.69105524444444,103.69105524444444
HeadM206_DaysToHeading,Wylie,2018,83,15,40,839.5680555555556,737.53300045,Local vs PRISM,102.03505510555556,102.03505510555556,102.03505510555556
HeadM206_DaysToHeading,Wylie,2018,83,16,25,537.5361111111112,441.521498675,Local vs PRISM,96.01461243611118,96.01461243611118,96.01461243611118
HeadM206_DaysToHeading,Wylie,2018,83,16,26,560.0361111111112,460.521498675,Local vs PRISM,99.51461243611118,99.51461243611118,99.51461243611118
HeadM206_DaysToHeading,Wylie,2018,83,16,27,582.5361111111112,479.521498675,Local vs PRISM,103.01461243611118,103.01461243611118,103.01461243611118
HeadM206_DaysToHeading,Wylie,2018,83,16,28,604.9736111111112,498.1114988277778,Local vs PRISM,106.86211228333337,106.86211228333337,106.86211228333337
HeadM206_DaysToHeading,Wylie,2018,83,16,29,626.1947222222223,516.6114988277777,Local vs PRISM,109.58322339444453,109.58322339444453,109.58322339444453
HeadM206_DaysToHeading,Wylie,2018,83,16,30,646.0741666666667,535.1114988277777,Local vs PRISM,110.96266783888893,110.96266783888893,110.96266783888893
HeadM206_DaysToHeading,Wylie,2018,83,16,31,663.5080555555555,553.6114988277777,Local vs PRISM,109.8965567277778,109.8965567277778,109.8965567277778
HeadM206_DaysToHeading,Wylie,2018,83,16,32,677.97,572.1114988277777,Local vs PRISM,105.8585011722223,105.8585011722223,105.8585011722223
HeadM206_DaysToHeading,Wylie,2018,83,16,33,688.2044444444444,590.1749982777778,Local vs PRISM,98.02944616666662,98.02944616666662,98.02944616666662
HeadM206_DaysToHeading,Wylie,2018,83,16,34,692.6444444444444,607.6749982777778,Local vs PRISM,84.96944616666656,84.96944616666656,84.96944616666656
HeadM206_DaysToHeading,Wylie,2018,83,16,35,693.445,624.7484998638889,Local vs PRISM,68.69650013611113,68.69650013611113,68.69650013611113
HeadM206_DaysToHeading,Wylie,2018,83,16,36,693.445,640.0789995166666,Local vs PRISM,53.36600048333344,53.36600048333344,53.36600048333344
HeadM206_DaysToHeading,Wylie,2018,83,16,37,693.445,650.0804986944445,Local vs PRISM,43.364501305555564,43.364501305555564,43.364501305555564
HeadM206_DaysToHeading,Wylie,2018,83,16,38,693.445,656.5129995305556,Local vs PRISM,36.93200046944446,36.93200046944446,36.93200046944446
HeadM206_DaysToHeading,Wylie,2018,83,16,39,693.445,659.5495004472223,Local vs PRISM,33.89549955277778,33.89549955277778,33.89549955277778
HeadM206_DaysToHeading,Wylie,2018,83,16,40,693.445,660.8540010305555,Local vs PRISM,32.59099896944451,32.59099896944451,32.59099896944451
HeadM206_DaysToHeading,Wylie,2018,83,17,25,451.0772222222222,345.11599826388886,Local vs PRISM,105.96122395833333,105.96122395833333,105.96122395833333
HeadM206_DaysToHeading,Wylie,2018,83,17,26,469.5772222222222,359.61599826388886,Local vs PRISM,109.96122395833333,109.96122395833333,109.96122395833333
HeadM206_DaysToHeading,Wylie,2018,83,17,27,488.0772222222222,374.11599826388886,Local vs PRISM,113.96122395833333,113.96122395833333,113.96122395833333
HeadM206_DaysToHeading,Wylie,2018,83,17,28,506.5147222222222,388.61599826388886,Local vs PRISM,117.89872395833333,117.89872395833333,117.89872395833333
HeadM206_DaysToHeading,Wylie,2018,83,17,29,524.1872222222222,403.11599826388886,Local vs PRISM,121.07122395833335,121.07122395833335,121.07122395833335
HeadM206_DaysToHeading,Wylie,2018,83,17,30,541.2022222222222,417.61599826388886,Local vs PRISM,123.58622395833333,123.58622395833333,123.58622395833333
HeadM206_DaysToHeading,Wylie,2018,83,17,31,556.4647222222222,432.11599826388886,Local vs PRISM,124.34872395833338,124.34872395833338,124.34872395833338
HeadM206_DaysToHeading,Wylie,2018,83,17,32,568.9266666666666,446.61599826388886,Local vs PRISM,122.31066840277776,122.31066840277776,122.31066840277776
HeadM206_DaysToHeading,Wylie,2018,83,17,33,577.4577777777778,461.11599826388886,Local vs PRISM,116.34177951388892,116.34177951388892,116.34177951388892
HeadM206_DaysToHeading,Wylie,2018,83,17,34,581.2672222222222,475.61599826388886,Local vs PRISM,105.65122395833339,105.65122395833339,105.65122395833339
HeadM206_DaysToHeading,Wylie,2018,83,17,35,581.9138888888889,489.68949985,Local vs PRISM,92.22438903888889,92.22438903888889,92.22438903888889
HeadM206_DaysToHeading,Wylie,2018,83,17,36,581.9138888888889,502.39449977777775,Local vs PRISM,79.51938911111114,79.51938911111114,79.51938911111114
HeadM206_DaysToHeading,Wylie,2018,83,17,37,581.9138888888889,511.08299732222224,Local vs PRISM,70.83089156666665,70.83089156666665,70.83089156666665
HeadM206_DaysToHeading,Wylie,2018,83,17,38,581.9138888888889,517.0094976388889,Local vs PRISM,64.90439125,64.90439125,64.90439125
HeadM206_DaysToHeading,Wylie,2018,83,17,39,581.9138888888889,519.5459985555556,Local vs PRISM,62.36789033333332,62.36789033333332,62.36789033333332
HeadM206_DaysToHeading,Wylie,2018,83,17,40,581.9138888888889,520.5474996388889,Local vs PRISM,61.36638925,61.36638925,61.36638925
HeadM206_DaysToHeading,Wylie,2018,83,18,25,305.46666666666664,277.7564992861111,Local vs PRISM,27.71016738055556,27.71016738055556,27.71016738055556
HeadM206_DaysToHeading,Wylie,2018,83,18,26,317.96666666666664,289.2564992861111,Local vs PRISM,28.71016738055556,28.71016738055556,28.71016738055556
HeadM206_DaysToHeading,Wylie,2018,83,18,27,330.46666666666664,300.7564992861111,Local vs PRISM,29.71016738055556,29.71016738055556,29.71016738055556
HeadM206_DaysToHeading,Wylie,2018,83,18,28,342.96666666666664,312.2564992861111,Local vs PRISM,30.71016738055556,30.71016738055556,30.71016738055556
HeadM206_DaysToHeading,Wylie,2018,83,18,29,355.46666666666664,323.7564992861111,Local vs PRISM,31.71016738055556,31.71016738055556,31.71016738055556
HeadM206_DaysToHeading,Wylie,2018,83,18,30,367.7991666666667,335.2564992861111,Local vs PRISM,32.5426673805556,32.5426673805556,32.5426673805556
HeadM206_DaysToHeading,Wylie,2018,83,18,31,378.56166666666667,346.7564992861111,Local vs PRISM,31.805167380555588,31.805167380555588,31.805167380555588
HeadM206_DaysToHeading,Wylie,2018,83,18,32,387.2611111111111,358.2564992861111,Local vs PRISM,29.00461182500004,29.00461182500004,29.00461182500004
HeadM206_DaysToHeading,Wylie,2018,83,18,33,393.7947222222222,369.7564992861111,Local vs PRISM,24.03822293611114,24.03822293611114,24.03822293611114
HeadM206_DaysToHeading,Wylie,2018,83,18,34,397.12166666666667,381.2564992861111,Local vs PRISM,15.86516738055559,15.86516738055559,15.86516738055559
HeadM206_DaysToHeading,Wylie,2018,83,18,35,397.7683333333333,392.33000087222223,Local vs PRISM,5.438332461111088,5.438332461111088,5.438332461111088
HeadM206_DaysToHeading,Wylie,2018,83,18,36,397.7683333333333,402.0350008,Local vs PRISM,4.266667466666661,-4.266667466666661,4.266667466666661
HeadM206_DaysToHeading,Wylie,2018,83,18,37,397.7683333333333,408.8984994888889,Local vs PRISM,11.130166155555571,-11.130166155555571,11.130166155555571
HeadM206_DaysToHeading,Wylie,2018,83,18,38,397.7683333333333,414.02950000277775,Local vs PRISM,16.261166669444435,-16.261166669444435,16.261166669444435
HeadM206_DaysToHeading,Wylie,2018,83,18,39,397.7683333333333,416.06600091944443,Local vs PRISM,18.297667586111118,-18.297667586111118,18.297667586111118
HeadM206_DaysToHeading,Wylie,2018,83,18,40,397.7683333333333,416.97800158611113,Local vs PRISM,19.209668252777817,-19.209668252777817,19.209668252777817
HeadM206_DaysToHeading,Wylie,2018,83,19,25,175.96555555555554,137.58899974444444,Local vs PRISM,38.3765558111111,38.3765558111111,38.3765558111111
HeadM206_DaysToHeading,Wylie,2018,83,19,26,182.96555555555554,143.08899974444444,Local vs PRISM,39.8765558111111,39.8765558111111,39.8765558111111
HeadM206_DaysToHeading,Wylie,2018,83,19,27,189.96555555555554,148.58899974444444,Local vs PRISM,41.3765558111111,41.3765558111111,41.3765558111111
HeadM206_DaysToHeading,Wylie,2018,83,19,28,196.96555555555554,154.08899974444444,Local vs PRISM,42.8765558111111,42.8765558111111,42.8765558111111
HeadM206_DaysToHeading,Wylie,2018,83,19,29,203.96555555555554,159.58899974444444,Local vs PRISM,44.3765558111111,44.3765558111111,44.3765558111111
HeadM206_DaysToHeading,Wylie,2018,83,19,30,210.79805555555555,165.08899974444444,Local vs PRISM,45.709055811111114,45.709055811111114,45.709055811111114
HeadM206_DaysToHeading,Wylie,2018,83,19,31,216.8436111111111,170.58899974444444,Local vs PRISM,46.254611366666666,46.254611366666666,46.254611366666666
HeadM206_DaysToHeading,Wylie,2018,83,19,32,222.21166666666664,176.08899974444444,Local vs PRISM,46.12266692222221,46.12266692222221,46.12266692222221
HeadM206_DaysToHeading,Wylie,2018,83,19,33,225.74527777777777,181.58899974444444,Local vs PRISM,44.156278033333336,44.156278033333336,44.156278033333336
HeadM206_DaysToHeading,Wylie,2018,83,19,34,227.72833333333332,187.08899974444444,Local vs PRISM,40.63933358888889,40.63933358888889,40.63933358888889
HeadM206_DaysToHeading,Wylie,2018,83,19,35,228.375,192.30300044722222,Local vs PRISM,36.07199955277778,36.07199955277778,36.07199955277778
HeadM206_DaysToHeading,Wylie,2018,83,19,36,228.375,197.01100063333334,Local vs PRISM,31.36399936666666,31.36399936666666,31.36399936666666
HeadM206_DaysToHeading,Wylie,2018,83,19,37,228.375,200.51100063333334,Local vs PRISM,27.86399936666666,27.86399936666666,27.86399936666666
HeadM206_DaysToHeading,Wylie,2018,83,19,38,228.375,203.5765008888889,Local vs PRISM,24.798499111111113,24.798499111111113,24.798499111111113
HeadM206_DaysToHeading,Wylie,2018,83,19,39,228.375,204.97850130555554,Local vs PRISM,23.39649869444446,23.39649869444446,23.39649869444446
HeadM206_DaysToHeading,Wylie,2018,83,19,40,228.375,205.3905019722222,Local vs PRISM,22.98449802777779,22.98449802777779,22.98449802777779
HeadM206_DaysToHeading,Wylie,2018,83,20,25,65.72833333333332,27.493000030555553,Local vs PRISM,38.235333302777775,38.235333302777775,38.235333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,26,68.22833333333332,28.493000030555553,Local vs PRISM,39.735333302777775,39.735333302777775,39.735333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,27,70.72833333333332,29.493000030555553,Local vs PRISM,41.235333302777775,41.235333302777775,41.235333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,28,73.22833333333332,30.493000030555553,Local vs PRISM,42.735333302777775,42.735333302777775,42.735333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,29,75.72833333333332,31.493000030555553,Local vs PRISM,44.235333302777775,44.235333302777775,44.235333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,30,78.22833333333332,32.49300003055555,Local vs PRISM,45.735333302777775,45.735333302777775,45.735333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,31,80.72833333333332,33.49300003055555,Local vs PRISM,47.235333302777775,47.235333302777775,47.235333302777775
HeadM206_DaysToHeading,Wylie,2018,83,20,32,83.22638888888888,34.49300003055555,Local vs PRISM,48.73338885833333,48.73338885833333,48.73338885833333
HeadM206_DaysToHeading,Wylie,2018,83,20,33,84.51805555555555,35.49300003055555,Local vs PRISM,49.025055525,49.025055525,49.025055525
HeadM206_DaysToHeading,Wylie,2018,83,20,34,84.9225,36.49300003055555,Local vs PRISM,48.42949996944445,48.42949996944445,48.42949996944445
HeadM206_DaysToHeading,Wylie,2018,83,20,35,84.9225,37.49300003055555,Local vs PRISM,47.42949996944445,47.42949996944445,47.42949996944445
HeadM206_DaysToHeading,Wylie,2018,83,20,36,84.9225,38.49300003055555,Local vs PRISM,46.42949996944445,46.42949996944445,46.42949996944445
HeadM206_DaysToHeading,Wylie,2018,83,20,37,84.9225,39.49300003055555,Local vs PRISM,45.42949996944445,45.42949996944445,45.42949996944445
HeadM206_DaysToHeading,Wylie,2018,83,20,38,84.9225,40.416500086111114,Local vs PRISM,44.505999913888886,44.505999913888886,44.505999913888886
HeadM206_DaysToHeading,Wylie,2018,83,20,39,84.9225,40.916500086111114,Local vs PRISM,44.005999913888886,44.005999913888886,44.005999913888886
HeadM206_DaysToHeading,Wylie,2018,83,20,40,84.9225,41.21850014166667,Local vs PRISM,43.70399985833333,43.70399985833333,43.70399985833333
HeadM206_DaysToHeading,BosworthRue,2019,84,10,25,919.3327222333334,894.025499338889,Local vs PRISM,25.307222894444408,25.307222894444408,25.307222894444408
HeadM206_DaysToHeading,BosworthRue,2019,84,10,26,960.9218889,936.525499338889,Local vs PRISM,24.39638956111105,24.39638956111105,24.39638956111105
HeadM206_DaysToHeading,BosworthRue,2019,84,10,27,1001.8118889,978.3470001166667,Local vs PRISM,23.464888783333322,23.464888783333322,23.464888783333322
HeadM206_DaysToHeading,BosworthRue,2019,84,10,28,1041.7421666777777,1019.8470001166667,Local vs PRISM,21.89516656111107,21.89516656111107,21.89516656111107
HeadM206_DaysToHeading,BosworthRue,2019,84,10,29,1079.0752222333333,1061.0240001611112,Local vs PRISM,18.051222072222117,18.051222072222117,18.051222072222117
HeadM206_DaysToHeading,BosworthRue,2019,84,10,30,1113.598277788889,1100.9005002916667,Local vs PRISM,12.697777497222205,12.697777497222205,12.697777497222205
HeadM206_DaysToHeading,BosworthRue,2019,84,10,31,1143.5141111222222,1137.873000138889,Local vs PRISM,5.641110983333192,5.641110983333192,5.641110983333192
HeadM206_DaysToHeading,BosworthRue,2019,84,10,32,1167.0346666777778,1170.968499175,Local vs PRISM,3.9338324972222836,-3.9338324972222836,3.9338324972222836
HeadM206_DaysToHeading,BosworthRue,2019,84,10,33,1184.8443889,1199.0899991916667,Local vs PRISM,14.245610291666708,-14.245610291666708,14.245610291666708
HeadM206_DaysToHeading,BosworthRue,2019,84,10,34,1198.5568888999999,1223.6159982611111,Local vs PRISM,25.05910936111127,-25.05910936111127,25.05910936111127
HeadM206_DaysToHeading,BosworthRue,2019,84,10,35,1208.4149444555555,1242.4900007194444,Local vs PRISM,34.07505626388888,-34.07505626388888,34.07505626388888
HeadM206_DaysToHeading,BosworthRue,2019,84,10,36,1214.7174444555556,1256.0695009194444,Local vs PRISM,41.35205646388886,-41.35205646388886,41.35205646388886
HeadM206_DaysToHeading,BosworthRue,2019,84,10,37,1218.3352222333333,1264.5400018638888,Local vs PRISM,46.20477963055555,-46.20477963055555,46.20477963055555
HeadM206_DaysToHeading,BosworthRue,2019,84,10,38,1220.0288333444444,1269.9960012333333,Local vs PRISM,49.96716788888898,-49.96716788888898,49.96716788888898
HeadM206_DaysToHeading,BosworthRue,2019,84,10,39,1220.920777788889,1272.9475030944445,Local vs PRISM,52.0267253055556,-52.0267253055556,52.0267253055556
HeadM206_DaysToHeading,BosworthRue,2019,84,10,40,1221.1788333444445,1274.0405035111112,Local vs PRISM,52.86167016666673,-52.86167016666673,52.86167016666673
HeadM206_DaysToHeading,BosworthRue,2019,84,11,25,919.3327222333334,894.025499338889,Local vs PRISM,25.307222894444408,25.307222894444408,25.307222894444408
HeadM206_DaysToHeading,BosworthRue,2019,84,11,26,960.9218889,936.525499338889,Local vs PRISM,24.39638956111105,24.39638956111105,24.39638956111105
HeadM206_DaysToHeading,BosworthRue,2019,84,11,27,1001.8118889,978.3470001166667,Local vs PRISM,23.464888783333322,23.464888783333322,23.464888783333322
HeadM206_DaysToHeading,BosworthRue,2019,84,11,28,1041.7421666777777,1019.8470001166667,Local vs PRISM,21.89516656111107,21.89516656111107,21.89516656111107
HeadM206_DaysToHeading,BosworthRue,2019,84,11,29,1079.0752222333333,1061.0240001611112,Local vs PRISM,18.051222072222117,18.051222072222117,18.051222072222117
HeadM206_DaysToHeading,BosworthRue,2019,84,11,30,1113.598277788889,1100.9005002916667,Local vs PRISM,12.697777497222205,12.697777497222205,12.697777497222205
HeadM206_DaysToHeading,BosworthRue,2019,84,11,31,1143.5141111222222,1137.873000138889,Local vs PRISM,5.641110983333192,5.641110983333192,5.641110983333192
HeadM206_DaysToHeading,BosworthRue,2019,84,11,32,1167.0346666777778,1170.968499175,Local vs PRISM,3.9338324972222836,-3.9338324972222836,3.9338324972222836
HeadM206_DaysToHeading,BosworthRue,2019,84,11,33,1184.8443889,1199.0899991916667,Local vs PRISM,14.245610291666708,-14.245610291666708,14.245610291666708
HeadM206_DaysToHeading,BosworthRue,2019,84,11,34,1198.5568888999999,1223.6159982611111,Local vs PRISM,25.05910936111127,-25.05910936111127,25.05910936111127
HeadM206_DaysToHeading,BosworthRue,2019,84,11,35,1208.4149444555555,1242.4900007194444,Local vs PRISM,34.07505626388888,-34.07505626388888,34.07505626388888
HeadM206_DaysToHeading,BosworthRue,2019,84,11,36,1214.7174444555556,1256.0695009194444,Local vs PRISM,41.35205646388886,-41.35205646388886,41.35205646388886
HeadM206_DaysToHeading,BosworthRue,2019,84,11,37,1218.3352222333333,1264.5400018638888,Local vs PRISM,46.20477963055555,-46.20477963055555,46.20477963055555
HeadM206_DaysToHeading,BosworthRue,2019,84,11,38,1220.0288333444444,1269.9960012333333,Local vs PRISM,49.96716788888898,-49.96716788888898,49.96716788888898
HeadM206_DaysToHeading,BosworthRue,2019,84,11,39,1220.920777788889,1272.9475030944445,Local vs PRISM,52.0267253055556,-52.0267253055556,52.0267253055556
HeadM206_DaysToHeading,BosworthRue,2019,84,11,40,1221.1788333444445,1274.0405035111112,Local vs PRISM,52.86167016666673,-52.86167016666673,52.86167016666673
HeadM206_DaysToHeading,BosworthRue,2019,84,12,25,919.3327222333334,894.025499338889,Local vs PRISM,25.307222894444408,25.307222894444408,25.307222894444408
HeadM206_DaysToHeading,BosworthRue,2019,84,12,26,960.9218889,936.525499338889,Local vs PRISM,24.39638956111105,24.39638956111105,24.39638956111105
HeadM206_DaysToHeading,BosworthRue,2019,84,12,27,1001.8118889,978.3470001166667,Local vs PRISM,23.464888783333322,23.464888783333322,23.464888783333322
HeadM206_DaysToHeading,BosworthRue,2019,84,12,28,1041.7421666777777,1019.8470001166667,Local vs PRISM,21.89516656111107,21.89516656111107,21.89516656111107
HeadM206_DaysToHeading,BosworthRue,2019,84,12,29,1079.0752222333333,1061.0240001611112,Local vs PRISM,18.051222072222117,18.051222072222117,18.051222072222117
HeadM206_DaysToHeading,BosworthRue,2019,84,12,30,1113.598277788889,1100.9005002916667,Local vs PRISM,12.697777497222205,12.697777497222205,12.697777497222205
HeadM206_DaysToHeading,BosworthRue,2019,84,12,31,1143.5141111222222,1137.873000138889,Local vs PRISM,5.641110983333192,5.641110983333192,5.641110983333192
HeadM206_DaysToHeading,BosworthRue,2019,84,12,32,1167.0346666777778,1170.968499175,Local vs PRISM,3.9338324972222836,-3.9338324972222836,3.9338324972222836
HeadM206_DaysToHeading,BosworthRue,2019,84,12,33,1184.8443889,1199.0899991916667,Local vs PRISM,14.245610291666708,-14.245610291666708,14.245610291666708
HeadM206_DaysToHeading,BosworthRue,2019,84,12,34,1198.5568888999999,1223.6159982611111,Local vs PRISM,25.05910936111127,-25.05910936111127,25.05910936111127
HeadM206_DaysToHeading,BosworthRue,2019,84,12,35,1208.4149444555555,1242.4900007194444,Local vs PRISM,34.07505626388888,-34.07505626388888,34.07505626388888
HeadM206_DaysToHeading,BosworthRue,2019,84,12,36,1214.7174444555556,1256.0695009194444,Local vs PRISM,41.35205646388886,-41.35205646388886,41.35205646388886
HeadM206_DaysToHeading,BosworthRue,2019,84,12,37,1218.3352222333333,1264.5400018638888,Local vs PRISM,46.20477963055555,-46.20477963055555,46.20477963055555
HeadM206_DaysToHeading,BosworthRue,2019,84,12,38,1220.0288333444444,1269.9960012333333,Local vs PRISM,49.96716788888898,-49.96716788888898,49.96716788888898
HeadM206_DaysToHeading,BosworthRue,2019,84,12,39,1220.920777788889,1272.9475030944445,Local vs PRISM,52.0267253055556,-52.0267253055556,52.0267253055556
HeadM206_DaysToHeading,BosworthRue,2019,84,12,40,1221.1788333444445,1274.0405035111112,Local vs PRISM,52.86167016666673,-52.86167016666673,52.86167016666673
HeadM206_DaysToHeading,BosworthRue,2019,84,13,25,919.3327222333334,849.9909996944444,Local vs PRISM,69.34172253888892,69.34172253888892,69.34172253888892
HeadM206_DaysToHeading,BosworthRue,2019,84,13,26,960.9218889,889.9909996944444,Local vs PRISM,70.93088920555556,70.93088920555556,70.93088920555556
HeadM206_DaysToHeading,BosworthRue,2019,84,13,27,1001.8118889,929.9909996944444,Local vs PRISM,71.82088920555555,71.82088920555555,71.82088920555555
HeadM206_DaysToHeading,BosworthRue,2019,84,13,28,1041.7421666777777,969.9909996944444,Local vs PRISM,71.75116698333329,71.75116698333329,71.75116698333329
HeadM206_DaysToHeading,BosworthRue,2019,84,13,29,1079.0752222333333,1009.6679997388889,Local vs PRISM,69.40722249444445,69.40722249444445,69.40722249444445
HeadM206_DaysToHeading,BosworthRue,2019,84,13,30,1113.598277788889,1048.0444998694445,Local vs PRISM,65.55377791944443,65.55377791944443,65.55377791944443
HeadM206_DaysToHeading,BosworthRue,2019,84,13,31,1143.5141111222222,1083.654499525,Local vs PRISM,59.85961159722228,59.85961159722228,59.85961159722228
HeadM206_DaysToHeading,BosworthRue,2019,84,13,32,1167.0346666777778,1116.0199990194444,Local vs PRISM,51.01466765833334,51.01466765833334,51.01466765833334
HeadM206_DaysToHeading,BosworthRue,2019,84,13,33,1184.8443889,1144.035498136111,Local vs PRISM,40.80889076388894,40.80889076388894,40.80889076388894
HeadM206_DaysToHeading,BosworthRue,2019,84,13,34,1198.5568888999999,1168.5614972055555,Local vs PRISM,29.99539169444438,29.99539169444438,29.99539169444438
HeadM206_DaysToHeading,BosworthRue,2019,84,13,35,1208.4149444555555,1187.4354996638888,Local vs PRISM,20.979444791666765,20.979444791666765,20.979444791666765
HeadM206_DaysToHeading,BosworthRue,2019,84,13,36,1214.7174444555556,1201.014999863889,Local vs PRISM,13.702444591666563,13.702444591666563,13.702444591666563
HeadM206_DaysToHeading,BosworthRue,2019,84,13,37,1218.3352222333333,1209.4855008083332,Local vs PRISM,8.849721425000098,8.849721425000098,8.849721425000098
HeadM206_DaysToHeading,BosworthRue,2019,84,13,38,1220.0288333444444,1214.9415001777777,Local vs PRISM,5.087333166666667,5.087333166666667,5.087333166666667
HeadM206_DaysToHeading,BosworthRue,2019,84,13,39,1220.920777788889,1217.8930020388889,Local vs PRISM,3.027775750000046,3.027775750000046,3.027775750000046
HeadM206_DaysToHeading,BosworthRue,2019,84,13,40,1221.1788333444445,1218.9860024555555,Local vs PRISM,2.1928308888889205,2.1928308888889205,2.1928308888889205
HeadM206_DaysToHeading,BosworthRue,2019,84,14,25,863.0835555666666,775.8640003194445,Local vs PRISM,87.21955524722216,87.21955524722216,87.21955524722216
HeadM206_DaysToHeading,BosworthRue,2019,84,14,26,902.5835555666666,811.8640003194445,Local vs PRISM,90.71955524722216,90.71955524722216,90.71955524722216
HeadM206_DaysToHeading,BosworthRue,2019,84,14,27,941.7724444555555,847.8640003194445,Local vs PRISM,93.90844413611103,93.90844413611103,93.90844413611103
HeadM206_DaysToHeading,BosworthRue,2019,84,14,28,980.2027222333334,883.8640003194445,Local vs PRISM,96.33872191388889,96.33872191388889,96.33872191388889
HeadM206_DaysToHeading,BosworthRue,2019,84,14,29,1016.0357777888888,919.8640003194445,Local vs PRISM,96.17177746944435,96.17177746944435,96.17177746944435
HeadM206_DaysToHeading,BosworthRue,2019,84,14,30,1049.0632777888889,955.7040004722222,Local vs PRISM,93.35927731666663,93.35927731666663,93.35927731666663
HeadM206_DaysToHeading,BosworthRue,2019,84,14,31,1078.3327222333332,989.5295000055555,Local vs PRISM,88.80322222777772,88.80322222777772,88.80322222777772
HeadM206_DaysToHeading,BosworthRue,2019,84,14,32,1101.3532777888888,1020.8695001555556,Local vs PRISM,80.48377763333326,80.48377763333326,80.48377763333326
HeadM206_DaysToHeading,BosworthRue,2019,84,14,33,1118.9724444555554,1048.849999425,Local vs PRISM,70.12244503055535,70.12244503055535,70.12244503055535
