Variety,Location,Year,T_l,T_opt,RMSE,MBE,MAE,Comparison,Approach
HeadM210_DaysToHeading,Schohr,2022,20,25,0.05400005277777708,-0.05400005277777708,0.05400005277777708,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Schohr,2023,11,40,18.70080756388893,18.70080756388893,18.70080756388893,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Schohr,2024,17,37,0.10414215833327488,0.10414215833327488,0.10414215833327488,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2016,11,32,3.796054263888891,-3.796054263888891,3.796054263888891,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2017,20,34,0.24294602777780483,-0.24294602777780483,0.24294602777780483,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2018,10,32,0.27910989166684885,-0.27910989166684885,0.27910989166684885,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2019,13,35,1.631836188888883,-1.631836188888883,1.631836188888883,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2020,14,40,0.06805568055551703,-0.06805568055551703,0.06805568055551703,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2021,10,36,4.426380666666773,-4.426380666666773,4.426380666666773,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2022,10,31,1.5702284027777296,-1.5702284027777296,1.5702284027777296,Local vs PRISM,RMSE + MAE + MBE
HeadM210_DaysToHeading,Wylie,2023,17,25,0.4408183027777568,-0.4408183027777568,0.4408183027777568,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2016,10,33,1.673279880555583,-1.673279880555583,1.673279880555583,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2017,10,34,0.5933330000000296,-0.5933330000000296,0.5933330000000296,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2018,11,39,1.7598317888889596,1.7598317888889596,1.7598317888889596,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2019,13,37,0.643112430555675,-0.643112430555675,0.643112430555675,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2020,11,35,1.7830583638890405,-1.7830583638890405,1.7830583638890405,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2021,16,40,2.521179583333378,2.521179583333378,2.521179583333378,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2022,19,30,0.1264876888889006,-0.1264876888889006,0.1264876888889006,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,BosworthRue,2023,19,39,1.390453744444443,-1.390453744444443,1.390453744444443,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2016,12,38,1.2318868833333454,1.2318868833333454,1.2318868833333454,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2017,10,38,1.3122781361112177,-1.3122781361112177,1.3122781361112177,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2018,10,31,0.06883205555550376,0.06883205555550376,0.06883205555550376,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2019,12,40,13.20050780833344,13.20050780833344,13.20050780833344,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2020,13,40,1.7615029861110545,1.7615029861110545,1.7615029861110545,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2023,10,40,5.534244344444232,5.534244344444232,5.534244344444232,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Canal,2024,11,35,0.3893979138888426,0.3893979138888426,0.3893979138888426,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,DelRio,2021,19,25,0,0,0,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,DelRio,2022,19,25,0,0,0,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,DelRio,2023,20,25,12.546549797222228,-12.546549797222228,12.546549797222228,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2017,11,35,0.04116211111090706,0.04116211111090706,0.04116211111090706,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2018,12,40,0.8010593333333418,0.8010593333333418,0.8010593333333418,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2019,12,33,0.16744931666676166,0.16744931666676166,0.16744931666676166,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2020,10,34,1.031608466666739,-1.031608466666739,1.031608466666739,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2021,20,25,12.753611111111113,12.753611111111113,12.753611111111113,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2023,10,40,65.21132823611106,65.21132823611106,65.21132823611106,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,ErdmanGallagher,2024,11,29,25.86706811111117,25.86706811111117,25.86706811111117,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2016,17,32,0.05166559166667639,-0.05166559166667639,0.05166559166667639,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2017,13,38,0.03432948055547058,-0.03432948055547058,0.03432948055547058,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2018,17,27,0.03022572777774712,-0.03022572777774712,0.03022572777774712,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2019,12,39,18.000833369444308,18.000833369444308,18.000833369444308,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2020,10,34,0.7447217888889099,-0.7447217888889099,0.7447217888889099,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2021,12,40,0.19625715555571333,-0.19625715555571333,0.19625715555571333,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2022,13,35,2.3078754861110156,2.3078754861110156,2.3078754861110156,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2023,11,35,0.25498871388867883,0.25498871388867883,0.25498871388867883,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,LarrabeeSheppard,2024,13,38,0.1735719666667137,0.1735719666667137,0.1735719666667137,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2017,10,35,0.21344284166684704,0.21344284166684704,0.21344284166684704,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2018,10,35,5.214000074999831,-5.214000074999831,5.214000074999831,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2019,11,40,29.772610363888816,29.772610363888816,29.772610363888816,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2020,10,36,0.2896096499998748,-0.2896096499998748,0.2896096499998748,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2021,10,36,3.140573655555727,3.140573655555727,3.140573655555727,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2022,15,38,0.11225454722216456,-0.11225454722216456,0.11225454722216456,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2023,11,39,0.11174549722227312,-0.11174549722227312,0.11174549722227312,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Lauppe,2024,10,40,5.416371861110974,5.416371861110974,5.416371861110974,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Rehmann,2017,11,36,2.129501444444486,-2.129501444444486,2.129501444444486,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Rehmann,2018,20,25,0,0,0,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Rehmann,2019,20,25,0,0,0,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Rehmann,2021,20,25,0,0,0,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2016,16,35,0.02438979722228396,-0.02438979722228396,0.02438979722228396,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2017,16,32,0.5242773055556427,0.5242773055556427,0.5242773055556427,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2018,14,33,0.11755641666673,0.11755641666673,0.11755641666673,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2019,20,25,51.01755567777778,51.01755567777778,51.01755567777778,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2020,10,36,0.6040508138889891,-0.6040508138889891,0.6040508138889891,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2021,18,32,0.2041926888888952,0.2041926888888952,0.2041926888888952,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2022,11,35,1.1992517305554884,-1.1992517305554884,1.1992517305554884,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2023,11,40,14.43770310833338,14.43770310833338,14.43770310833338,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Schohr,2024,17,37,0.10414215833327488,0.10414215833327488,0.10414215833327488,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2016,12,34,1.6637239444444276,-1.6637239444444276,1.6637239444444276,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2017,14,36,1.15999740277789,1.15999740277789,1.15999740277789,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2018,12,37,0.05460969166688301,0.05460969166688301,0.05460969166688301,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2019,12,34,0.6411700777778151,-0.6411700777778151,0.6411700777778151,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2020,10,33,1.6785555527776523,-1.6785555527776523,1.6785555527776523,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2021,10,35,0.2057281305555989,-0.2057281305555989,0.2057281305555989,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2022,10,30,0.2994599000001017,0.2994599000001017,0.2994599000001017,Local vs PRISM,RMSE + MAE + MBE
HeadM211_DaysToHeading,Wylie,2023,16,31,0.23321081111112107,0.23321081111112107,0.23321081111112107,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Canal,2024,12,40,8.251885302777737,8.251885302777737,8.251885302777737,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,ErdmanGallagher,2024,19,25,38.676269933333344,38.676269933333344,38.676269933333344,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,LarrabeeSheppard,2024,10,34,0.516255069444469,-0.516255069444469,0.516255069444469,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Lauppe,2024,19,25,38.69844778055554,38.69844778055554,38.69844778055554,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Schohr,2016,11,28,0.6752778416666843,0.6752778416666843,0.6752778416666843,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Schohr,2017,16,30,0.07400069166646972,-0.07400069166646972,0.07400069166646972,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Schohr,2024,17,40,3.6069692083333393,3.6069692083333393,3.6069692083333393,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Wylie,2016,13,38,0.4868305805557611,-0.4868305805557611,0.4868305805557611,Local vs PRISM,RMSE + MAE + MBE
HeadM401_DaysToHeading,Wylie,2017,12,34,0.2324396083333795,0.2324396083333795,0.2324396083333795,Local vs PRISM,RMSE + MAE + MBE
HeadM105_DaysToHeading,BosworthRue,2016,20,25,89.80555555555556,89.80555555555556,89.80555555555556,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2017,10,40,135.56183328055556,135.56183328055556,135.56183328055556,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2018,20,25,25.13861111111111,25.13861111111111,25.13861111111111,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2019,10,40,51.27966667777764,51.27966667777764,51.27966667777764,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2020,20,25,39.143333333333345,39.143333333333345,39.143333333333345,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2021,20,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2022,10,38,4.340339141666618,-4.340339141666618,4.340339141666618,Local vs Station,RMSE Only
HeadM105_DaysToHeading,BosworthRue,2023,10,40,39.711883158333194,39.711883158333194,39.711883158333194,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2016,10,27,0.5772222222223036,0.5772222222223036,0.5772222222223036,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2017,19,36,0.15911072222223763,-0.15911072222223763,0.15911072222223763,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2018,10,31,0.8666666666666742,0.8666666666666742,0.8666666666666742,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2019,20,35,0.6341666666666725,0.6341666666666725,0.6341666666666725,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2020,12,35,0.5319998555555685,-0.5319998555555685,0.5319998555555685,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2023,11,40,0.00972283333339874,-0.00972283333339874,0.00972283333339874,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Canal,2024,13,31,0.15805555555550654,-0.15805555555550654,0.15805555555550654,Local vs Station,RMSE Only
HeadM105_DaysToHeading,DelRio,2016,18,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,DelRio,2021,10,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,DelRio,2022,14,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,DelRio,2023,12,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2016,11,39,0.15827776944433936,0.15827776944433936,0.15827776944433936,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2017,10,39,0.21933373611113893,-0.21933373611113893,0.21933373611113893,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2018,20,25,1.6274999999999975,-1.6274999999999975,1.6274999999999975,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2019,10,34,0.5608333333334485,-0.5608333333334485,0.5608333333334485,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2020,10,40,1.971166291666805,1.971166291666805,1.971166291666805,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2021,19,32,0.01194444444444542,-0.01194444444444542,0.01194444444444542,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2023,10,40,51.911283372222215,51.911283372222215,51.911283372222215,Local vs Station,RMSE Only
HeadM105_DaysToHeading,ErdmanGallagher,2024,10,40,25.485833333333403,25.485833333333403,25.485833333333403,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2016,10,39,76.77366661666656,76.77366661666656,76.77366661666656,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2017,20,25,31.763055555555553,31.763055555555553,31.763055555555553,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2018,20,38,13.46944444444444,13.46944444444444,13.46944444444444,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2019,10,33,62.83300006944432,62.83300006944432,62.83300006944432,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2020,20,25,52.81222222222223,52.81222222222223,52.81222222222223,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2021,20,25,38.85666666666667,38.85666666666667,38.85666666666667,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2022,20,32,0.20611111111111313,0.20611111111111313,0.20611111111111313,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2023,11,39,34.186666666666724,34.186666666666724,34.186666666666724,Local vs Station,RMSE Only
HeadM105_DaysToHeading,LarrabeeSheppard,2024,10,40,49.94194444444451,49.94194444444451,49.94194444444451,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2016,20,25,26.152499999999996,26.152499999999996,26.152499999999996,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2017,10,40,36.2576664805556,36.2576664805556,36.2576664805556,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2018,20,35,0.09833333333333272,0.09833333333333272,0.09833333333333272,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2019,20,25,41.75027777777778,41.75027777777778,41.75027777777778,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2020,20,25,52.446666666666665,52.446666666666665,52.446666666666665,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2021,20,25,13.290555555555557,13.290555555555557,13.290555555555557,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2022,20,34,0.19222222222222385,0.19222222222222385,0.19222222222222385,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2023,10,40,0.6411111111110586,-0.6411111111110586,0.6411111111110586,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Lauppe,2024,20,25,77.14757245,77.14757245,77.14757245,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Rehmann,2017,12,29,0.02338836111107412,0.02338836111107412,0.02338836111107412,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Rehmann,2018,11,32,2.2847781666666833,2.2847781666666833,2.2847781666666833,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Rehmann,2019,20,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Rehmann,2021,20,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2016,13,37,0.17888888888887777,-0.17888888888887777,0.17888888888887777,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2017,16,25,0.05627780000008897,0.05627780000008897,0.05627780000008897,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2018,13,27,1.4787776861111297,-1.4787776861111297,1.4787776861111297,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2019,20,25,24.927499999999995,24.927499999999995,24.927499999999995,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2020,20,35,0.11027777777776748,-0.11027777777776748,0.11027777777776748,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2021,19,25,0,0,0,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2022,11,38,0.0758333333333212,0.0758333333333212,0.0758333333333212,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2023,10,40,10.565555555555648,10.565555555555648,10.565555555555648,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Schohr,2024,18,37,0.7708333333332575,0.7708333333332575,0.7708333333332575,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2016,20,25,0.3291666666666657,0.3291666666666657,0.3291666666666657,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2017,11,38,0.13161064444443582,0.13161064444443582,0.13161064444443582,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2018,10,32,1.1211666555557258,-1.1211666555557258,1.1211666555557258,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2019,12,37,1.0466667999999115,-1.0466667999999115,1.0466667999999115,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2020,14,25,0.16000000000008183,-0.16000000000008183,0.16000000000008183,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2021,10,40,46.03344984166665,46.03344984166665,46.03344984166665,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2022,18,25,1.727222222222224,-1.727222222222224,1.727222222222224,Local vs Station,RMSE Only
HeadM105_DaysToHeading,Wylie,2023,12,35,0.05142230000001291,-0.05142230000001291,0.05142230000001291,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2016,20,25,89.80555555555556,89.80555555555556,89.80555555555556,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2017,10,40,135.914888836111,135.914888836111,135.914888836111,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2018,20,25,25.13861111111111,25.13861111111111,25.13861111111111,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2019,10,40,50.8455000111112,50.8455000111112,50.8455000111112,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2020,20,25,39.143333333333345,39.143333333333345,39.143333333333345,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2021,20,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2022,10,40,0.08811691944447375,-0.08811691944447375,0.08811691944447375,Local vs Station,RMSE Only
HeadM206_DaysToHeading,BosworthRue,2023,10,40,40.29271649166674,40.29271649166674,40.29271649166674,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2016,10,27,0.02166666666664696,0.02166666666664696,0.02166666666664696,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2017,19,36,0.6496662777778397,-0.6496662777778397,0.6496662777778397,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2018,17,35,1.602777777777817,-1.602777777777817,1.602777777777817,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2019,20,35,0.6341666666666725,0.6341666666666725,0.6341666666666725,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2020,11,34,0.7042216583333811,-0.7042216583333811,0.7042216583333811,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2023,10,37,0.15333272222210326,0.15333272222210326,0.15333272222210326,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Canal,2024,12,35,0.2108333333333121,0.2108333333333121,0.2108333333333121,Local vs Station,RMSE Only
HeadM206_DaysToHeading,DelRio,2016,18,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,DelRio,2021,10,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,DelRio,2022,14,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,DelRio,2023,12,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2016,11,38,0.332166658333108,0.332166658333108,0.332166658333108,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2017,10,38,0.02822262499989847,-0.02822262499989847,0.02822262499989847,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2018,20,25,1.6274999999999975,-1.6274999999999975,1.6274999999999975,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2019,12,40,0.04388888888888687,0.04388888888888687,0.04388888888888687,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2020,10,40,0.7847774027777632,0.7847774027777632,0.7847774027777632,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2021,19,32,0.01194444444444542,-0.01194444444444542,0.01194444444444542,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2023,10,40,50.77100559444443,50.77100559444443,50.77100559444443,Local vs Station,RMSE Only
HeadM206_DaysToHeading,ErdmanGallagher,2024,10,40,21.257777777777846,21.257777777777846,21.257777777777846,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2016,10,39,76.49755550555551,76.49755550555551,76.49755550555551,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2017,20,25,44.61194444444445,44.61194444444445,44.61194444444445,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2018,20,38,13.46944444444444,13.46944444444444,13.46944444444444,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2019,10,33,62.83300006944432,62.83300006944432,62.83300006944432,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2020,20,25,52.81222222222223,52.81222222222223,52.81222222222223,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2021,19,25,38.38499999999999,38.38499999999999,38.38499999999999,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2022,20,32,0.20611111111111313,0.20611111111111313,0.20611111111111313,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2023,11,39,33.089722222222235,33.089722222222235,33.089722222222235,Local vs Station,RMSE Only
HeadM206_DaysToHeading,LarrabeeSheppard,2024,10,40,44.3125,44.3125,44.3125,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2016,20,25,26.152499999999996,26.152499999999996,26.152499999999996,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2017,10,40,31.40516648055541,31.40516648055541,31.40516648055541,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2018,20,35,0.09833333333333272,0.09833333333333272,0.09833333333333272,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2019,20,25,41.75027777777778,41.75027777777778,41.75027777777778,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2020,20,25,52.446666666666665,52.446666666666665,52.446666666666665,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2021,20,25,13.290555555555557,13.290555555555557,13.290555555555557,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2022,19,39,7.831666666666678,7.831666666666678,7.831666666666678,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2023,10,39,0.08000000000015461,-0.08000000000015461,0.08000000000015461,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Lauppe,2024,20,25,77.14757245,77.14757245,77.14757245,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Rehmann,2017,12,27,0.46800052777780365,-0.46800052777780365,0.46800052777780365,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Rehmann,2018,11,32,0.9127218333333076,-0.9127218333333076,0.9127218333333076,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Rehmann,2019,20,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Rehmann,2021,20,25,0,0,0,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Schohr,2016,12,31,0.20000000000004547,0.20000000000004547,0.20000000000004547,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Schohr,2017,16,34,0.08933335555559552,0.08933335555559552,0.08933335555559552,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Schohr,2018,13,27,2.001833241666759,-2.001833241666759,2.001833241666759,Local vs Station,RMSE Only
HeadM206_DaysToHeading,Schohr,2019,20,25,24.927499999999995,24.927499999999995,24.927499999999995,Local vs Station,RMSE Only
