Variety,Location,T_l,T_opt,Local_Cumulative_GDD,Stat_Cumulative_GDD,Comparison,RMSE,MBE,MAE
HeadM105_DaysToHeading,BosworthRue,17,28,215.2152777777778,50.75,Local vs Station,329.42021879300836,311.12854166666665,311.12854166666665
HeadM105_DaysToHeading,BosworthRue,17,28,336.34694444444443,76.97222222222223,Local vs Station,329.42021879300836,311.12854166666665,311.12854166666665
HeadM105_DaysToHeading,BosworthRue,17,28,370.1427777777778,119.36111111111111,Local vs Station,329.42021879300836,311.12854166666665,311.12854166666665
HeadM105_DaysToHeading,BosworthRue,17,28,256.42861111111114,92.27777777777777,Local vs Station,329.42021879300836,311.12854166666665,311.12854166666665
HeadM105_DaysToHeading,BosworthRue,17,29,388.75,0,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,609.9830555555556,166.91666666666666,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,560.7222222222222,95.58333333333333,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,467.43916666666667,54.02777777777778,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,223.0363888888889,52.75,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,348.84694444444443,79.97222222222223,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,381.3522222222222,123.86111111111111,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,29,265.92861111111114,95.77777777777777,Local vs Station,341.1820626071636,322.1462152777778,322.1462152777778
HeadM105_DaysToHeading,BosworthRue,17,30,402.25,0,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,631.3030555555556,172.91666666666666,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,579.7222222222222,99.08333333333333,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,483.76666666666665,56.02777777777778,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,229.5588888888889,54.75,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,360.8613888888889,82.97222222222223,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,392.03472222222223,128.11111111111111,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,30,274.99861111111113,99.27777777777777,Local vs Station,352.52862702080574,332.6695833333333,332.6695833333333
HeadM105_DaysToHeading,BosworthRue,17,31,415.4166666666667,0,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,651.8491666666666,178.91666666666666,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,598.2422222222223,102.58333333333333,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,498.90055555555557,58.02777777777778,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,235.5588888888889,56.75,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,371.7686111111111,85.97222222222223,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,402.53472222222223,131.91666666666666,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,31,283.9736111111111,102.77777777777777,Local vs Station,363.31820651434384,342.6625,342.6625
HeadM105_DaysToHeading,BosworthRue,17,32,427.25,0,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,670.3833333333333,184.91666666666666,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,615.8572222222223,106.08333333333333,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,511.98277777777776,60.02777777777778,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,241.5438888888889,58.75,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,380.56,88.97222222222223,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,411.92583333333334,135.41666666666666,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,32,291.53555555555556,106.27777777777777,Local vs Station,372.7546089930859,351.32427083333334,351.32427083333334
HeadM105_DaysToHeading,BosworthRue,17,33,437.97222222222223,0,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,685.7952777777778,190.91666666666666,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,632.92,109.58333333333333,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,522.2205555555555,62.02777777777778,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,246.28361111111113,60.75,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,386.8586111111111,91.97222222222223,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,419.7322222222222,138.80555555555557,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,33,297.9941666666667,109.77777777777777,Local vs Station,380.4781647586387,358.24291666666664,358.24291666666664
HeadM105_DaysToHeading,BosworthRue,17,34,448.1111111111111,0,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,698.9777777777778,196.88888888888889,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,646.4905555555556,113.08333333333333,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,529.7811111111112,64.02777777777777,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,249.7266666666667,62.75,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,390.90666666666664,94.97222222222223,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,425.6930555555556,141.80555555555557,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,34,303.25111111111113,113.22222222222221,Local vs Station,386.262024575266,363.2735069444444,363.2735069444444
HeadM105_DaysToHeading,BosworthRue,17,35,455.22222222222223,0,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,710.2022222222222,202.25,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,657.3763888888889,116.58333333333333,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,534.9991666666666,66.02777777777777,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,252.21916666666667,64.75,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,394.05777777777774,97.97222222222223,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,428.43361111111113,144.80555555555557,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,35,306.8980555555556,115.88888888888889,Local vs Station,390.09209561768483,366.39135416666664,366.39135416666664
HeadM105_DaysToHeading,BosworthRue,17,36,460.8333333333333,0,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,719.4397222222223,206.88888888888889,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,664.9033333333333,119.19444444444444,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,539.4494444444445,67.58333333333334,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,253.1786111111111,66.75,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,396.0997222222222,100.6388888888889,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,429.8722222222222,147.80555555555557,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,36,309.6491666666667,118.38888888888889,Local vs Station,392.7031903142941,368.27194444444444,368.27194444444444
HeadM105_DaysToHeading,BosworthRue,17,37,463.55555555555554,0,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,726.1616666666666,210.97222222222223,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,669.8097222222223,120.27777777777777,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,541.5672222222222,69.08333333333334,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,253.53611111111113,68.61111111111111,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,397.3352777777778,103.05555555555556,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,429.91083333333336,150.80555555555557,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,37,311.78277777777777,120.69444444444444,Local vs Station,393.81826673821973,368.76989583333335,368.76989583333335
HeadM105_DaysToHeading,BosworthRue,17,38,465,0,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,730.0958333333333,214.75,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,672.7147222222222,120.72222222222221,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,542.1852777777777,70.58333333333334,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,253.53611111111113,69.27777777777777,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,398.28166666666664,105.05555555555556,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,429.91083333333336,153.5,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,38,312.7080555555556,122.36111111111111,Local vs Station,393.93496222053363,368.5228125,368.5228125
HeadM105_DaysToHeading,BosworthRue,17,39,465.0833333333333,0,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,732.7719444444444,217.88888888888889,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,675.2147222222222,120.72222222222221,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,542.1852777777777,71.5,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,253.53611111111113,69.77777777777777,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,398.78166666666664,106.55555555555556,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,429.91083333333336,154.44444444444446,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,39,313.17,123.36111111111111,Local vs Station,393.93622610597623,368.3004861111111,368.3004861111111
HeadM105_DaysToHeading,BosworthRue,17,40,465.0833333333333,0,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,733.1788888888889,220.36111111111111,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,677.2172222222222,120.72222222222221,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,542.1852777777777,72,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,253.53611111111113,70.05555555555556,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,399.28166666666664,107.55555555555556,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,429.91083333333336,154.66666666666669,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,17,40,313.17,124.36111111111111,Local vs Station,393.7357690431206,367.98013888888886,367.98013888888886
HeadM105_DaysToHeading,BosworthRue,10,25,NA,NA,Local vs Station,158.57944281933544,153.6371290940972,153.6371290940972
HeadM105_DaysToHeading,BosworthRue,10,26,NA,NA,Local vs Station,159.93020301244908,154.53778881631945,154.53778881631945
HeadM105_DaysToHeading,BosworthRue,10,27,NA,NA,Local vs Station,161.15240232921684,155.32001103854168,155.32001103854168
HeadM105_DaysToHeading,BosworthRue,10,28,NA,NA,Local vs Station,161.500366168017,155.25733742743057,155.25733742743057
HeadM105_DaysToHeading,BosworthRue,10,29,NA,NA,Local vs Station,160.55069078657516,153.74862214965273,153.74862214965273
HeadM105_DaysToHeading,BosworthRue,10,30,NA,NA,Local vs Station,158.20064136768264,150.91351798298615,150.91351798298615
HeadM105_DaysToHeading,BosworthRue,10,31,NA,NA,Local vs Station,154.74514450444326,146.92424714965279,146.92424714965279
HeadM105_DaysToHeading,BosworthRue,10,32,NA,NA,Local vs Station,149.95072219457455,141.41921242743055,141.41921242743055
HeadM105_DaysToHeading,BosworthRue,10,33,NA,NA,Local vs Station,144.32946983086472,134.7650457607639,134.7650457607639
HeadM105_DaysToHeading,BosworthRue,10,34,NA,NA,Local vs Station,137.97217794924953,127.13893464965277,127.13893464965277
HeadM105_DaysToHeading,BosworthRue,10,35,NA,NA,Local vs Station,131.60329444410948,119.26716381631945,119.26716381631945
HeadM105_DaysToHeading,BosworthRue,10,36,NA,NA,Local vs Station,126.46987716140379,112.69660826076391,112.69660826076391
HeadM105_DaysToHeading,BosworthRue,10,37,NA,NA,Local vs Station,123.27452407511241,107.89643464965275,107.89643464965275
HeadM105_DaysToHeading,BosworthRue,10,38,NA,NA,Local vs Station,121.15382312194389,104.2741429829861,105.35922776840276
HeadM105_DaysToHeading,BosworthRue,10,39,NA,NA,Local vs Station,119.99002653255845,102.37935131631937,104.57554721284717
HeadM105_DaysToHeading,BosworthRue,10,40,NA,NA,Local vs Station,119.40228202819469,101.35285826076387,103.87544304618052
HeadM105_DaysToHeading,BosworthRue,11,25,NA,NA,Local vs Station,189.81017515207134,184.2712832770833,184.2712832770833
HeadM105_DaysToHeading,BosworthRue,11,26,NA,NA,Local vs Station,192.71961350794527,186.70308883263888,186.70308883263888
HeadM105_DaysToHeading,BosworthRue,11,27,NA,NA,Local vs Station,195.2872120153223,188.77117911041665,188.77117911041665
HeadM105_DaysToHeading,BosworthRue,11,28,NA,NA,Local vs Station,196.91486404125487,189.96208188819443,189.96208188819443
HeadM105_DaysToHeading,BosworthRue,11,29,NA,NA,Local vs Station,197.21593176633394,189.65485966597225,189.65485966597225
HeadM105_DaysToHeading,BosworthRue,11,30,NA,NA,Local vs Station,196.10843678486924,188.0072554993056,188.0072554993056
HeadM105_DaysToHeading,BosworthRue,11,31,NA,NA,Local vs Station,193.75836643276466,185.08395688819445,185.08395688819445
HeadM105_DaysToHeading,BosworthRue,11,32,NA,NA,Local vs Station,189.9412621994184,180.54329716597215,180.54329716597215
HeadM105_DaysToHeading,BosworthRue,11,33,NA,NA,Local vs Station,185.25915992099283,174.76013744375,174.76013744375
HeadM105_DaysToHeading,BosworthRue,11,34,NA,NA,Local vs Station,179.6020967783987,167.7972207770833,167.7972207770833
HeadM105_DaysToHeading,BosworthRue,11,35,NA,NA,Local vs Station,173.7171037518197,160.44281105486112,160.44281105486112
HeadM105_DaysToHeading,BosworthRue,11,36,NA,NA,Local vs Station,168.9176539022706,154.33406105486108,154.33406105486108
HeadM105_DaysToHeading,BosworthRue,11,37,NA,NA,Local vs Station,165.74185152312597,149.83249855486108,149.83249855486108
HeadM105_DaysToHeading,BosworthRue,11,38,NA,NA,Local vs Station,163.40859405382665,146.36298466597225,146.36298466597225
HeadM105_DaysToHeading,BosworthRue,11,39,NA,NA,Local vs Station,162.05612143901286,144.46819299930553,144.46819299930553
HeadM105_DaysToHeading,BosworthRue,11,40,NA,NA,Local vs Station,161.36962747693562,143.44169994375,143.44169994375
HeadM105_DaysToHeading,BosworthRue,12,25,NA,NA,Local vs Station,249.14756363716018,244.43015277499995,244.43015277499995
HeadM105_DaysToHeading,BosworthRue,12,26,NA,NA,Local vs Station,255.39984807786647,250.35695833055553,250.35695833055553
HeadM105_DaysToHeading,BosworthRue,12,27,NA,NA,Local vs Station,261.0475143972973,255.62411110833335,255.62411110833335
HeadM105_DaysToHeading,BosworthRue,12,28,NA,NA,Local vs Station,265.58143638946785,259.8733124972222,259.8733124972222
HeadM105_DaysToHeading,BosworthRue,12,29,NA,NA,Local vs Station,268.5613041445628,262.424527775,262.424527775
HeadM105_DaysToHeading,BosworthRue,12,30,NA,NA,Local vs Station,269.83158794046835,263.3567847194445,263.3567847194445
HeadM105_DaysToHeading,BosworthRue,12,31,NA,NA,Local vs Station,269.4057771626218,262.56543055277774,262.56543055277774
HeadM105_DaysToHeading,BosworthRue,12,32,NA,NA,Local vs Station,267.17409123356975,259.86612499722224,259.86612499722224
HeadM105_DaysToHeading,BosworthRue,12,33,NA,NA,Local vs Station,263.7378899240769,255.69581249722222,255.69581249722222
HeadM105_DaysToHeading,BosworthRue,12,34,NA,NA,Local vs Station,258.9107235868939,250.01067360833335,250.01067360833335
HeadM105_DaysToHeading,BosworthRue,12,35,NA,NA,Local vs Station,253.37539891480637,243.5940763861111,243.5940763861111
HeadM105_DaysToHeading,BosworthRue,12,36,NA,NA,Local vs Station,248.81823863408064,238.28046527499998,238.28046527499998
HeadM105_DaysToHeading,BosworthRue,12,37,NA,NA,Local vs Station,245.527592175491,234.27543055277772,234.27543055277772
HeadM105_DaysToHeading,BosworthRue,12,38,NA,NA,Local vs Station,242.8847303887924,231.03508333055555,231.03508333055555
HeadM105_DaysToHeading,BosworthRue,12,39,NA,NA,Local vs Station,241.29682864831054,229.1402916638889,229.1402916638889
HeadM105_DaysToHeading,BosworthRue,12,40,NA,NA,Local vs Station,240.49939920511034,228.11379860833335,228.11379860833335
HeadM105_DaysToHeading,BosworthRue,13,25,NA,NA,Local vs Station,324.99952075968764,319.97561804756947,319.97561804756947
HeadM105_DaysToHeading,BosworthRue,13,26,NA,NA,Local vs Station,336.27734097544663,330.93832638090277,330.93832638090277
HeadM105_DaysToHeading,BosworthRue,13,27,NA,NA,Local vs Station,346.8429568648248,341.13950693645836,341.13950693645836
HeadM105_DaysToHeading,BosworthRue,13,28,NA,NA,Local vs Station,356.08579714333587,350.13530554756943,350.13530554756943
HeadM105_DaysToHeading,BosworthRue,13,29,NA,NA,Local vs Station,363.542575245332,357.24999304756943,357.24999304756943
HeadM105_DaysToHeading,BosworthRue,13,30,NA,NA,Local vs Station,369.0016640770451,362.4529444364583,362.4529444364583
HeadM105_DaysToHeading,BosworthRue,13,31,NA,NA,Local vs Station,372.42252286354267,365.5643680475694,365.5643680475694
HeadM105_DaysToHeading,BosworthRue,13,32,NA,NA,Local vs Station,373.50892871665195,366.2576319364583,366.2576319364583
HeadM105_DaysToHeading,BosworthRue,13,33,NA,NA,Local vs Station,372.96475894538446,364.9826319364583,364.9826319364583
HeadM105_DaysToHeading,BosworthRue,13,34,NA,NA,Local vs Station,370.85960045873,362.03707638090276,362.03707638090276
HeadM105_DaysToHeading,BosworthRue,13,35,NA,NA,Local vs Station,367.4170952113093,357.6552013809028,357.6552013809028
HeadM105_DaysToHeading,BosworthRue,13,36,NA,NA,Local vs Station,364.2711881068866,353.6783958253472,353.6783958253472
HeadM105_DaysToHeading,BosworthRue,13,37,NA,NA,Local vs Station,361.8498489087147,350.4580833253472,350.4580833253472
HeadM105_DaysToHeading,BosworthRue,13,38,NA,NA,Local vs Station,359.55132309361056,347.64481943645836,347.64481943645836
HeadM105_DaysToHeading,BosworthRue,13,39,NA,NA,Local vs Station,358.08131305264897,345.927111103125,345.927111103125
HeadM105_DaysToHeading,BosworthRue,13,40,NA,NA,Local vs Station,357.2221554957089,344.9283958253472,344.9283958253472
HeadM105_DaysToHeading,BosworthRue,14,25,NA,NA,Local vs Station,399.9116120393001,388.15331249479163,388.15331249479163
HeadM105_DaysToHeading,BosworthRue,14,26,NA,NA,Local vs Station,415.9747828096361,403.6711944392361,403.6711944392361
HeadM105_DaysToHeading,BosworthRue,14,27,NA,NA,Local vs Station,431.52370771802686,418.6144930503472,418.6144930503472
HeadM105_DaysToHeading,BosworthRue,14,28,NA,NA,Local vs Station,445.889754420151,432.4202222170139,432.4202222170139
HeadM105_DaysToHeading,BosworthRue,14,29,NA,NA,Local vs Station,458.431505091504,444.33490971701383,444.33490971701383
HeadM105_DaysToHeading,BosworthRue,14,30,NA,NA,Local vs Station,468.8611037077133,454.28230555034725,454.28230555034725
HeadM105_DaysToHeading,BosworthRue,14,31,NA,NA,Local vs Station,476.9078418565865,461.8779305503472,461.8779305503472
HeadM105_DaysToHeading,BosworthRue,14,32,NA,NA,Local vs Station,482.2914521658685,466.70702777256946,466.70702777256946
HeadM105_DaysToHeading,BosworthRue,14,33,NA,NA,Local vs Station,485.16355011206286,468.7025138836805,468.7025138836805
HeadM105_DaysToHeading,BosworthRue,14,34,NA,NA,Local vs Station,486.2670193141234,468.8437638836806,468.8437638836806
HeadM105_DaysToHeading,BosworthRue,14,35,NA,NA,Local vs Station,485.4120771290036,467.0151527725694,467.0151527725694
HeadM105_DaysToHeading,BosworthRue,14,36,NA,NA,Local vs Station,484.11294048939413,464.85018749479167,464.85018749479167
HeadM105_DaysToHeading,BosworthRue,14,37,NA,NA,Local vs Station,482.7690726030444,462.713208328125,462.713208328125
HeadM105_DaysToHeading,BosworthRue,14,38,NA,NA,Local vs Station,481.2270789753977,460.6534166614583,460.6534166614583
HeadM105_DaysToHeading,BosworthRue,14,39,NA,NA,Local vs Station,480.2193643653304,459.3905694392361,459.3905694392361
HeadM105_DaysToHeading,BosworthRue,14,40,NA,NA,Local vs Station,479.6693925465116,458.62796527256944,458.62796527256944
HeadM105_DaysToHeading,BosworthRue,15,25,NA,NA,Local vs Station,427.43751533042905,418.88112499479166,418.88112499479166
HeadM105_DaysToHeading,BosworthRue,15,26,NA,NA,Local vs Station,445.4710086501291,436.5459513836805,436.5459513836805
HeadM105_DaysToHeading,BosworthRue,15,27,NA,NA,Local vs Station,463.19706279651894,453.8955347170139,453.8955347170139
HeadM105_DaysToHeading,BosworthRue,15,28,NA,NA,Local vs Station,480.2773222982863,470.6065416614583,470.6065416614583
HeadM105_DaysToHeading,BosworthRue,15,29,NA,NA,Local vs Station,496.22573927187545,486.08942360590277,486.08942360590277
HeadM105_DaysToHeading,BosworthRue,15,30,NA,NA,Local vs Station,510.38162346784,499.77202777256946,499.77202777256946
HeadM105_DaysToHeading,BosworthRue,15,31,NA,NA,Local vs Station,522.2832584659757,511.2568888836806,511.2568888836806
HeadM105_DaysToHeading,BosworthRue,15,32,NA,NA,Local vs Station,531.4564711808342,520.0135555503472,520.0135555503472
HeadM105_DaysToHeading,BosworthRue,15,33,NA,NA,Local vs Station,537.9123781442889,525.8751527725694,525.8751527725694
HeadM105_DaysToHeading,BosworthRue,15,34,NA,NA,Local vs Station,542.2038250937661,529.532583328125,529.532583328125
HeadM105_DaysToHeading,BosworthRue,15,35,NA,NA,Local vs Station,544.0508838439964,530.7502222170139,530.7502222170139
HeadM105_DaysToHeading,BosworthRue,15,36,NA,NA,Local vs Station,544.9141355253375,531.0425833281249,531.0425833281249
HeadM105_DaysToHeading,BosworthRue,15,37,NA,NA,Local vs Station,544.8521596835302,530.4437986059028,530.4437986059028
HeadM105_DaysToHeading,BosworthRue,15,38,NA,NA,Local vs Station,544.0362095600772,529.2356736059028,529.2356736059028
HeadM105_DaysToHeading,BosworthRue,15,39,NA,NA,Local vs Station,543.3718024407109,528.3232777725694,528.3232777725694
HeadM105_DaysToHeading,BosworthRue,15,40,NA,NA,Local vs Station,542.9264128010125,527.657895828125,527.657895828125
HeadM105_DaysToHeading,BosworthRue,16,25,NA,NA,Local vs Station,388.5240367430849,375.6749513822916,375.6749513822916
HeadM105_DaysToHeading,BosworthRue,16,26,NA,NA,Local vs Station,405.0864558292661,391.7374513822916,391.7374513822916
HeadM105_DaysToHeading,BosworthRue,16,27,NA,NA,Local vs Station,421.55009427252753,407.69474304895834,407.69474304895834
HeadM105_DaysToHeading,BosworthRue,16,28,NA,NA,Local vs Station,437.5530464577396,423.1676944378472,423.1676944378472
HeadM105_DaysToHeading,BosworthRue,16,29,NA,NA,Local vs Station,452.94229213652613,437.9858194378472,437.9858194378472
HeadM105_DaysToHeading,BosworthRue,16,30,NA,NA,Local vs Station,467.4548901896925,451.8673124934028,451.8673124934028
HeadM105_DaysToHeading,BosworthRue,16,31,NA,NA,Local vs Station,480.72878362829135,464.5658888822917,464.5658888822917
HeadM105_DaysToHeading,BosworthRue,16,32,NA,NA,Local vs Station,491.83891618333814,475.1055069378473,475.1055069378473
HeadM105_DaysToHeading,BosworthRue,16,33,NA,NA,Local vs Station,500.29223468430456,482.93706943784724,482.93706943784724
HeadM105_DaysToHeading,BosworthRue,16,34,NA,NA,Local vs Station,506.4647809767468,488.4875208267361,488.4875208267361
HeadM105_DaysToHeading,BosworthRue,16,35,NA,NA,Local vs Station,509.90011443243395,491.20946527118053,491.20946527118053
HeadM105_DaysToHeading,BosworthRue,16,36,NA,NA,Local vs Station,511.926115574561,492.5452291600695,492.5452291600695
HeadM105_DaysToHeading,BosworthRue,16,37,NA,NA,Local vs Station,512.5534550524495,492.57741666006945,492.57741666006945
HeadM105_DaysToHeading,BosworthRue,16,38,NA,NA,Local vs Station,512.1837190729774,491.8366180489583,491.8366180489583
HeadM105_DaysToHeading,BosworthRue,16,39,NA,NA,Local vs Station,511.83088051146575,491.2641180489583,491.2641180489583
HeadM105_DaysToHeading,BosworthRue,16,40,NA,NA,Local vs Station,511.5601541607169,490.85578471562496,490.85578471562496
HeadM105_DaysToHeading,BosworthRue,17,25,NA,NA,Local vs Station,292.8740757912399,276.72538194444445,276.72538194444445
