Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,Stat_Cumulative_GDD,Comparison,RMSE,MBE,MAE
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,26,930.5193888805555,845.3611111111111,Local vs Station,85.15827776944445,85.15827776944445,85.15827776944445
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,27,971.7449444361112,885.8611111111111,Local vs Station,85.88383332500007,85.88383332500007,85.88383332500007
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,28,1011.3243888805556,926.2222222222223,Local vs Station,85.10216665833332,85.10216665833332,85.10216665833332
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,29,1046.5143888805555,965.7777777777778,Local vs Station,80.73661110277772,80.73661110277772,80.73661110277772
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,30,1076.5118888805555,1002.5555555555555,Local vs Station,73.95633332499995,73.95633332499995,73.95633332499995
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,31,1101.908833325,1035.611111111111,Local vs Station,66.29772221388885,66.29772221388885,66.29772221388885
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,32,1121.2432777694444,1065.861111111111,Local vs Station,55.38216665833329,55.38216665833329,55.38216665833329
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,33,1136.9818888805555,1091.9166666666667,Local vs Station,45.065222213888774,45.065222213888774,45.065222213888774
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,34,1148.0816111027777,1113.638888888889,Local vs Station,34.44272221388883,34.44272221388883,34.44272221388883
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,35,1154.133833325,1131.3333333333333,Local vs Station,22.80049999166681,22.80049999166681,22.80049999166681
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,36,1156.4646666583333,1145.7777777777778,Local vs Station,10.686888880555443,10.686888880555443,10.686888880555443
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,37,1157.1993888805555,1157.1666666666667,Local vs Station,0.03272221388874641,0.03272221388874641,0.03272221388874641
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,38,1157.1993888805555,1165.2777777777778,Local vs Station,8.07838889722234,-8.07838889722234,8.07838889722234
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,39,1157.1993888805555,1169.1666666666667,Local vs Station,11.967277786111254,-11.967277786111254,11.967277786111254
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,11,40,1157.1993888805555,1169.611111111111,Local vs Station,12.411722230555597,-12.411722230555597,12.411722230555597
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,25,849.4260555472223,713.8611111111111,Local vs Station,135.5649444361112,135.5649444361112,135.5649444361112
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,26,889.9196666583333,750.0555555555555,Local vs Station,139.86411110277777,139.86411110277777,139.86411110277777
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,27,929.6452222138889,785.5555555555555,Local vs Station,144.08966665833339,144.08966665833339,144.08966665833339
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,28,968.4157777694445,820.9166666666667,Local vs Station,147.49911110277776,147.49911110277776,147.49911110277776
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,29,1003.4332777694444,855.5833333333334,Local vs Station,147.84994443611106,147.84994443611106,147.84994443611106
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,30,1033.4307777694444,888.8333333333334,Local vs Station,144.597444436111,144.597444436111,144.597444436111
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,31,1058.8277222138888,918.8333333333334,Local vs Station,139.99438888055545,139.99438888055545,139.99438888055545
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,32,1078.1621666583333,947.0277777777778,Local vs Station,131.13438888055543,131.13438888055543,131.13438888055543
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,33,1093.9007777694444,971.5555555555555,Local vs Station,122.34522221388886,122.34522221388886,122.34522221388886
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,34,1105.0004999916666,993.0833333333334,Local vs Station,111.91716665833326,111.91716665833326,111.91716665833326
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,35,1111.052722213889,1010.7777777777778,Local vs Station,100.27494443611113,100.27494443611113,100.27494443611113
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,36,1113.3835555472222,1025.2222222222222,Local vs Station,88.16133332499999,88.16133332499999,88.16133332499999
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,37,1114.1182777694444,1036.611111111111,Local vs Station,77.50716665833329,77.50716665833329,77.50716665833329
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,38,1114.1182777694444,1044.7222222222222,Local vs Station,69.3960555472222,69.3960555472222,69.3960555472222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,39,1114.1182777694444,1048.611111111111,Local vs Station,65.50716665833329,65.50716665833329,65.50716665833329
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,12,40,1114.1182777694444,1049.0555555555557,Local vs Station,65.06272221388872,65.06272221388872,65.06272221388872
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,25,770.4430555555556,546.8055555555555,Local vs Station,223.63750000000005,223.63750000000005,223.63750000000005
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,26,807.4430555555556,573.8055555555555,Local vs Station,233.63750000000005,233.63750000000005,233.63750000000005
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,27,844.4430555555556,600.8055555555555,Local vs Station,243.63750000000005,243.63750000000005,243.63750000000005
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,28,880.7136111111112,627.6666666666667,Local vs Station,253.04694444444442,253.04694444444442,253.04694444444442
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,29,913.2311111111111,653.8611111111111,Local vs Station,259.37,259.37,259.37
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,30,941.4511111111111,679.8611111111111,Local vs Station,261.59000000000003,261.59000000000003,261.59000000000003
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,31,965.8025,705.0277777777778,Local vs Station,260.7747222222222,260.7747222222222,260.7747222222222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,32,984.1369444444445,729.2222222222223,Local vs Station,254.91472222222217,254.91472222222217,254.91472222222217
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,33,999.2616666666667,750.8333333333334,Local vs Station,248.42833333333328,248.42833333333328,248.42833333333328
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,34,1010.3613888888889,770.0277777777778,Local vs Station,240.33361111111105,240.33361111111105,240.33361111111105
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,35,1016.4136111111111,787.1666666666667,Local vs Station,229.24694444444435,229.24694444444435,229.24694444444435
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,36,1018.7444444444444,801.3333333333334,Local vs Station,217.41111111111104,217.41111111111104,217.41111111111104
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,37,1019.4791666666666,812.7222222222223,Local vs Station,206.75694444444434,206.75694444444434,206.75694444444434
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,38,1019.4791666666666,820.8333333333334,Local vs Station,198.64583333333326,198.64583333333326,198.64583333333326
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,39,1019.4791666666666,824.7222222222223,Local vs Station,194.75694444444434,194.75694444444434,194.75694444444434
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,13,40,1019.4791666666666,825.1666666666667,Local vs Station,194.3124999999999,194.3124999999999,194.3124999999999
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,25,538.4136111111111,373.1388888888889,Local vs Station,165.27472222222218,165.27472222222218,165.27472222222218
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,26,563.4136111111111,391.1388888888889,Local vs Station,172.27472222222218,172.27472222222218,172.27472222222218
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,27,588.4136111111111,409.1388888888889,Local vs Station,179.27472222222218,179.27472222222218,179.27472222222218
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,28,613.1405555555556,427,Local vs Station,186.14055555555558,186.14055555555558,186.14055555555558
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,29,636.7658333333334,444.5,Local vs Station,192.26583333333338,192.26583333333338,192.26583333333338
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,30,658.4383333333333,462,Local vs Station,196.43833333333328,196.43833333333328,196.43833333333328
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,31,677.7608333333334,479.1388888888889,Local vs Station,198.62194444444447,198.62194444444447,198.62194444444447
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,32,694.5183333333333,495.86111111111114,Local vs Station,198.65722222222217,198.65722222222217,198.65722222222217
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,33,708.7491666666667,510.83333333333337,Local vs Station,197.91583333333335,197.91583333333335,197.91583333333335
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,34,719.5227777777778,524.9166666666667,Local vs Station,194.6061111111111,194.6061111111111,194.6061111111111
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,35,725.575,538.3055555555555,Local vs Station,187.2694444444445,187.2694444444445,187.2694444444445
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,36,727.9058333333334,550.1944444444445,Local vs Station,177.7113888888889,177.7113888888889,177.7113888888889
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,37,728.6405555555556,559.8611111111111,Local vs Station,168.7794444444445,168.7794444444445,168.7794444444445
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,38,728.6405555555556,567.2222222222223,Local vs Station,161.4183333333333,161.4183333333333,161.4183333333333
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,39,728.6405555555556,571.0277777777778,Local vs Station,157.61277777777775,157.61277777777775,157.61277777777775
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,14,40,728.6405555555556,571.4722222222223,Local vs Station,157.1683333333333,157.1683333333333,157.1683333333333
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,25,413.2572222222222,226.16666666666669,Local vs Station,187.0905555555555,187.0905555555555,187.0905555555555
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,26,432.2572222222222,236.66666666666669,Local vs Station,195.5905555555555,195.5905555555555,195.5905555555555
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,27,451.2572222222222,247.16666666666669,Local vs Station,204.0905555555555,204.0905555555555,204.0905555555555
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,28,470.2572222222222,257.6666666666667,Local vs Station,212.5905555555555,212.5905555555555,212.5905555555555
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,29,489.06583333333333,268.1666666666667,Local vs Station,220.89916666666664,220.89916666666664,220.89916666666664
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,30,507.56583333333333,278.6666666666667,Local vs Station,228.89916666666664,228.89916666666664,228.89916666666664
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,31,524.7794444444444,289.1666666666667,Local vs Station,235.6127777777777,235.6127777777777,235.6127777777777
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,32,540.0519444444444,299.3888888888889,Local vs Station,240.6630555555555,240.6630555555555,240.6630555555555
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,33,553.2827777777778,308.1666666666667,Local vs Station,245.11611111111114,245.11611111111114,245.11611111111114
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,34,563.0563888888889,316.5,Local vs Station,246.55638888888893,246.55638888888893,246.55638888888893
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,35,568.6025,324.47222222222223,Local vs Station,244.13027777777774,244.13027777777774,244.13027777777774
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,36,570.9333333333333,331.6666666666667,Local vs Station,239.2666666666666,239.2666666666666,239.2666666666666
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,37,571.6680555555556,338.05555555555554,Local vs Station,233.61250000000007,233.61250000000007,233.61250000000007
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,38,571.6680555555556,343.4166666666667,Local vs Station,228.25138888888893,228.25138888888893,228.25138888888893
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,39,571.6680555555556,346.22222222222223,Local vs Station,225.44583333333338,225.44583333333338,225.44583333333338
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,15,40,571.6680555555556,346.6666666666667,Local vs Station,225.00138888888893,225.00138888888893,225.00138888888893
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,25,300.8983333333333,165.16666666666669,Local vs Station,135.73166666666663,135.73166666666663,135.73166666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,26,314.3983333333333,172.66666666666669,Local vs Station,141.73166666666663,141.73166666666663,141.73166666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,27,327.8983333333333,180.16666666666669,Local vs Station,147.73166666666663,147.73166666666663,147.73166666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,28,341.3983333333333,187.66666666666669,Local vs Station,153.73166666666663,153.73166666666663,153.73166666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,29,354.70694444444445,195.16666666666669,Local vs Station,159.54027777777776,159.54027777777776,159.54027777777776
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,30,367.70694444444445,202.66666666666669,Local vs Station,165.04027777777776,165.04027777777776,165.04027777777776
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,31,379.42055555555555,210.16666666666669,Local vs Station,169.25388888888887,169.25388888888887,169.25388888888887
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,32,389.8666666666667,217.38888888888891,Local vs Station,172.47777777777776,172.47777777777776,172.47777777777776
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,33,399.8027777777778,223.16666666666669,Local vs Station,176.63611111111112,176.63611111111112,176.63611111111112
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,34,407.62,228.66666666666669,Local vs Station,178.95333333333332,178.95333333333332,178.95333333333332
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,35,412.16055555555556,234.13888888888891,Local vs Station,178.02166666666665,178.02166666666665,178.02166666666665
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,36,414.4275,238.83333333333334,Local vs Station,175.59416666666667,175.59416666666667,175.59416666666667
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,37,415.1622222222222,242.83333333333334,Local vs Station,172.32888888888888,172.32888888888888,172.32888888888888
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,38,415.1622222222222,246.25,Local vs Station,168.91222222222223,168.91222222222223,168.91222222222223
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,39,415.1622222222222,248.16666666666669,Local vs Station,166.99555555555554,166.99555555555554,166.99555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,16,40,415.1622222222222,248.61111111111114,Local vs Station,166.55111111111108,166.55111111111108,166.55111111111108
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,25,182.73250000000002,80.19444444444446,Local vs Station,102.53805555555556,102.53805555555556,102.53805555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,26,190.73250000000002,83.69444444444446,Local vs Station,107.03805555555556,107.03805555555556,107.03805555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,27,198.73250000000002,87.19444444444446,Local vs Station,111.53805555555556,111.53805555555556,111.53805555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,28,206.73250000000002,90.69444444444446,Local vs Station,116.03805555555556,116.03805555555556,116.03805555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,29,214.73250000000002,94.19444444444446,Local vs Station,120.53805555555556,120.53805555555556,120.53805555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,30,222.73250000000002,97.69444444444446,Local vs Station,125.03805555555556,125.03805555555556,125.03805555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,31,229.88694444444445,101.19444444444446,Local vs Station,128.6925,128.6925,128.6925
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,32,236.33305555555557,104.41666666666667,Local vs Station,131.9163888888889,131.9163888888889,131.9163888888889
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,33,242.33305555555557,107.08333333333334,Local vs Station,135.24972222222223,135.24972222222223,135.24972222222223
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,34,247.2588888888889,109.58333333333334,Local vs Station,137.67555555555555,137.67555555555555,137.67555555555555
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,35,250.2577777777778,112.05555555555557,Local vs Station,138.20222222222222,138.20222222222222,138.20222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,36,251.8936111111111,113.77777777777779,Local vs Station,138.11583333333334,138.11583333333334,138.11583333333334
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,37,252.16194444444443,115.27777777777779,Local vs Station,136.88416666666666,136.88416666666666,136.88416666666666
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,38,252.16194444444443,116.77777777777779,Local vs Station,135.38416666666666,135.38416666666666,135.38416666666666
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,39,252.16194444444443,118.27777777777779,Local vs Station,133.88416666666666,133.88416666666666,133.88416666666666
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,17,40,252.16194444444443,118.72222222222223,Local vs Station,133.4397222222222,133.4397222222222,133.4397222222222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,25,59.9975,46.8888888888889,Local vs Station,13.108611111111102,13.108611111111102,13.108611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,26,62.4975,48.8888888888889,Local vs Station,13.608611111111102,13.608611111111102,13.608611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,27,64.9975,50.8888888888889,Local vs Station,14.108611111111102,14.108611111111102,14.108611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,28,67.4975,52.8888888888889,Local vs Station,14.608611111111102,14.608611111111102,14.608611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,29,69.9975,54.8888888888889,Local vs Station,15.108611111111102,15.108611111111102,15.108611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,30,72.4975,56.8888888888889,Local vs Station,15.608611111111102,15.608611111111102,15.608611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,31,74.9975,58.8888888888889,Local vs Station,16.108611111111102,16.108611111111102,16.108611111111102
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,32,77.18861111111111,60.611111111111114,Local vs Station,16.5775,16.5775,16.5775
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,33,79.18861111111111,61.777777777777786,Local vs Station,17.41083333333333,17.41083333333333,17.41083333333333
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,34,80.89722222222223,62.777777777777786,Local vs Station,18.11944444444444,18.11944444444444,18.11944444444444
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,35,82.39722222222223,63.777777777777786,Local vs Station,18.61944444444444,18.61944444444444,18.61944444444444
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,36,83.66166666666666,64.77777777777779,Local vs Station,18.883888888888876,18.883888888888876,18.883888888888876
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,37,83.93,65.77777777777779,Local vs Station,18.15222222222222,18.15222222222222,18.15222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,38,83.93,66.77777777777779,Local vs Station,17.15222222222222,17.15222222222222,17.15222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,39,83.93,67.77777777777779,Local vs Station,16.15222222222222,16.15222222222222,16.15222222222222
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,18,40,83.93,68.16666666666667,Local vs Station,15.763333333333335,15.763333333333335,15.763333333333335
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,25,24.650555555555556,0,Local vs Station,24.650555555555556,24.650555555555556,24.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,26,25.650555555555556,0,Local vs Station,25.650555555555556,25.650555555555556,25.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,27,26.650555555555556,0,Local vs Station,26.650555555555556,26.650555555555556,26.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,28,27.650555555555556,0,Local vs Station,27.650555555555556,27.650555555555556,27.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,29,28.650555555555556,0,Local vs Station,28.650555555555556,28.650555555555556,28.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,30,29.650555555555556,0,Local vs Station,29.650555555555556,29.650555555555556,29.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,31,30.650555555555556,0,Local vs Station,30.650555555555556,30.650555555555556,30.650555555555556
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,32,31.341666666666665,0,Local vs Station,31.341666666666665,31.341666666666665,31.341666666666665
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,33,31.841666666666665,0,Local vs Station,31.841666666666665,31.841666666666665,31.841666666666665
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,34,32.34166666666667,0,Local vs Station,32.34166666666667,32.34166666666667,32.34166666666667
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,35,32.84166666666667,0,Local vs Station,32.84166666666667,32.84166666666667,32.84166666666667
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,36,33.34166666666667,0,Local vs Station,33.34166666666667,33.34166666666667,33.34166666666667
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,37,33.590555555555554,0,Local vs Station,33.590555555555554,33.590555555555554,33.590555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,38,33.590555555555554,0,Local vs Station,33.590555555555554,33.590555555555554,33.590555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,39,33.590555555555554,0,Local vs Station,33.590555555555554,33.590555555555554,33.590555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,19,40,33.590555555555554,0,Local vs Station,33.590555555555554,33.590555555555554,33.590555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,25,12.515555555555554,0,Local vs Station,12.515555555555554,12.515555555555554,12.515555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,26,13.015555555555554,0,Local vs Station,13.015555555555554,13.015555555555554,13.015555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,27,13.515555555555554,0,Local vs Station,13.515555555555554,13.515555555555554,13.515555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,28,14.015555555555554,0,Local vs Station,14.015555555555554,14.015555555555554,14.015555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,29,14.515555555555554,0,Local vs Station,14.515555555555554,14.515555555555554,14.515555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,30,15.015555555555554,0,Local vs Station,15.015555555555554,15.015555555555554,15.015555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,31,15.515555555555554,0,Local vs Station,15.515555555555554,15.515555555555554,15.515555555555554
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,32,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,33,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,34,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,35,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,36,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,37,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,38,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,39,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,ErdmanGallagher,2016,94,20,40,15.706666666666663,0,Local vs Station,15.706666666666663,15.706666666666663,15.706666666666663
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,25,963.5661666166667,844.1666666666666,Local vs Station,119.39949995000006,119.39949995000006,119.39949995000006
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,26,1003.1092221722222,883.7777777777777,Local vs Station,119.33144439444447,119.33144439444447,119.33144439444447
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,27,1040.1022777277778,922.7777777777778,Local vs Station,117.32449995000002,117.32449995000002,117.32449995000002
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,28,1074.8150555055556,959.5,Local vs Station,115.31505550555562,115.31505550555562,115.31505550555562
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,29,1104.993111061111,993.4444444444445,Local vs Station,111.54866661666654,111.54866661666654,111.54866661666654
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,30,1129.4681110611111,1022.75,Local vs Station,106.71811106111113,106.71811106111113,106.71811106111113
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,31,1150.328388838889,1047.75,Local vs Station,102.57838883888894,102.57838883888894,102.57838883888894
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,32,1166.1400555055554,1067.9166666666667,Local vs Station,98.2233888388887,98.2233888388887,98.2233888388887
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,33,1178.9150555055555,1084.3055555555557,Local vs Station,94.60949994999987,94.60949994999987,94.60949994999987
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,34,1188.1800555055556,1098.0555555555557,Local vs Station,90.12449994999997,90.12449994999997,90.12449994999997
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,35,1192.9278332833333,1108.75,Local vs Station,84.17783328333326,84.17783328333326,84.17783328333326
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,36,1194.3611666166667,1115.138888888889,Local vs Station,79.22227772777774,79.22227772777774,79.22227772777774
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,37,1194.7775555055555,1117.611111111111,Local vs Station,77.1664443944444,77.1664443944444,77.1664443944444
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,38,1194.7775555055555,1118.4722222222222,Local vs Station,76.30533328333331,76.30533328333331,76.30533328333331
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,39,1194.7775555055555,1118.75,Local vs Station,76.02755550555548,76.02755550555548,76.02755550555548
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,10,40,1194.7775555055555,1118.75,Local vs Station,76.02755550555548,76.02755550555548,76.02755550555548
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,11,25,952.0681110611112,823.1666666666666,Local vs Station,128.90144439444452,128.90144439444452,128.90144439444452
HeadM209_DaysToHeading,LarrabeeSheppard,2016,93,11,26,991.6111666166667,861.7777777777777,Local vs Station,129.83338883888894,129.83338883888894,129.83338883888894
