Variety,Location,Year,DaysToHeading,T_l,T_opt,Local_Cumulative_GDD,PRISM_Cumulative_GDD,Stat_Cumulative_GDD
HeadM105_DaysToHeading,ErdmanGallagher,2017,79,10,25,806.6869444444444,776.0639991861111,741.5148892916667
HeadM105_DaysToHeading,ErdmanGallagher,2018,79,10,25,814.2448889694444,783.105498775,740.8611111111111
HeadM105_DaysToHeading,ErdmanGallagher,2019,87,10,25,891.2922222222222,839.7259960361112,848.1944444444445
HeadM105_DaysToHeading,ErdmanGallagher,2020,88,10,25,888.1333333333333,844.010498525,821.6111111111111
HeadM105_DaysToHeading,ErdmanGallagher,2021,88,10,25,854.7930940805555,768.6381349638889,734.3890832277777
HeadM105_DaysToHeading,ErdmanGallagher,2023,86,10,25,864.0587833722223,772.1429381361111,745.7777777777778
HeadM105_DaysToHeading,ErdmanGallagher,2024,82,10,25,866.1927777777778,839.1476354666667,817.5555555555555
HeadM105_DaysToHeading,LarrabeeSheppard,2016,85,10,25,885.1600555055555,853.9794988388888,770.8611111111111
HeadM105_DaysToHeading,LarrabeeSheppard,2017,76,10,25,850.2316666666667,815.3774995722222,764.0277777777778
HeadM105_DaysToHeading,LarrabeeSheppard,2018,77,10,25,846.7621115166667,838.7225051,757.8611111111111
HeadM105_DaysToHeading,LarrabeeSheppard,2019,89,10,25,908.073555625,856.2609992166667,829.9444444444445
HeadM105_DaysToHeading,LarrabeeSheppard,2020,86,10,25,886.7744444444444,829.8785028444445,728.6388888888889
HeadM105_DaysToHeading,LarrabeeSheppard,2021,83,10,25,891.46474445,851.1052308111111,752.3333333333334
HeadM105_DaysToHeading,LarrabeeSheppard,2022,86,10,25,927.9751221166666,901.3560304555555,843.4444444444445
HeadM105_DaysToHeading,LarrabeeSheppard,2023,80,10,25,866.4652777777777,813.0547852555555,781.2222222222223
HeadM105_DaysToHeading,LarrabeeSheppard,2024,76,10,25,883.7488888888889,848.4535322277778,781.5
HeadM105_DaysToHeading,Lauppe,2016,86,10,25,841.8391668583333,769.8695001444445,673.5
HeadM105_DaysToHeading,Lauppe,2017,75,10,25,795.533222036111,739.9115009138889,677.5
HeadM105_DaysToHeading,Lauppe,2018,80,10,25,818.8993887666667,752.5764999388889,693.6944444444445
